log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
4508,재무/기획팀,user_b07_finplan_03,SQLAlchemy에서 추천 후보 기능을 구현하는 예시 코드를 작성해줘,gpt-4.1-mini,633,700,1333,0.86,2026-07-07 10:30:00
4509,마케팅팀,user_b07_mkt_08,"SNS 콘텐츠 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘",gpt-4.1-mini,534,722,1256,0.85,2026-05-05 12:04:00
4510,마케팅팀,user_b07_mkt_19,마케팅팀에서 공유할 랜딩페이지 이탈률 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,689,1125,1814,0.99,2026-02-25 09:56:00
4511,고객지원팀,user_b07_cs_07,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘,gpt-4o,460,664,1124,2.91,2026-08-16 14:13:00
4512,마케팅팀,user_b07_mkt_22,FastAPI를 사용할 때 주의할 점을 알려줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,326,291,617,0.38,2026-01-02 11:12:00
4513,영업팀,user_b07_sales_14,점수 계산 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,482,1069,1551,0.9,2026-03-05 12:55:00
4514,재무/기획팀,user_b07_finplan_21,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,813,571,1384,0.62,2026-05-26 17:08:00
4515,재무/기획팀,user_b07_finplan_26,기능 채택률 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,831,740,1571,0.75,2026-01-25 10:30:00
4516,개발팀,user_b07_dev_02,대시보드 API 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,828,477,1305,0.71,2026-02-09 10:05:00
4517,재무/기획팀,user_b07_finplan_19,"파일럿 고객 고객의 환불 요청 문의에 대해 정중한 답변을 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,561,737,1298,0.68,2026-06-28 11:45:00
4518,개발팀,user_b07_dev_12,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,465,886,1351,0.76,2026-07-17 15:31:00
4519,개발팀,user_b07_dev_08,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,774,691,1465,0.7,2026-04-20 13:15:00
4520,영업팀,user_b07_sales_05,"다음 달 매출 성과를 경영진 보고용 보고서 형식으로 정리해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o,879,1066,1945,4.85,2026-05-23 13:22:00
4521,개발팀,user_b07_dev_16,테스트고객C 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,367,372,739,0.36,2026-05-05 11:22:00
4522,마케팅팀,user_b07_mkt_15,가상 구독 상품 사용자 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,346,325,671,0.32,2026-06-11 17:20:00
4523,개발팀,user_b07_dev_09,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,656,495,1151,0.53,2026-04-20 09:59:00
4524,마케팅팀,user_b07_mkt_09,팀 내 공유용으로 광고 클릭률 관련 아이디어를 10개 제안해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,282,268,550,0.34,2026-06-24 16:59:00
4525,고객지원팀,user_b07_cs_01,2분기 결제 오류 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,329,852,1181,0.7,2026-08-19 12:08:00
4526,영업팀,user_b07_sales_11,분기 영업 전략 성과 데이터를 표로 요약하고 해석해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,723,867,1590,0.81,2026-02-14 12:49:00
4527,인사팀,user_b07_hr_24,인사팀에서 공유할 교육 만족도 결과 보고서를 1페이지 분량으로 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,805,1202,2007,1.08,2026-09-09 11:23:00
4528,영업팀,user_b07_sales_19,Python 용어의 의미와 예시를 간단히 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,265,480,745,0.54,2026-01-19 14:38:00
4529,개발팀,user_b07_dev_16,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,341,346,687,0.34,2026-07-11 13:39:00
4530,영업팀,user_b07_sales_11,구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,513,641,1154,0.6,2026-06-27 14:05:00
4531,개발팀,user_b07_dev_04,Python를 사용할 때 주의할 점을 알려줘,gpt-4.1-mini,139,220,359,0.25,2026-02-12 12:39:00
4532,고객지원팀,user_b07_cs_13,재문의율 성과 데이터를 표로 요약하고 해석해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,678,620,1298,0.62,2026-02-20 17:37:00
4533,재무/기획팀,user_b07_finplan_07,브랜드 검색량 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,890,663,1553,0.91,2026-03-25 11:25:00
4534,인사팀,user_b07_hr_11,"입사 초기 이탈률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1,778,919,1697,5.07,2026-05-29 09:45:00
4535,인사팀,user_b07_hr_08,인사팀에서 공유할 교육 만족도 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,358,709,1067,0.61,2026-02-03 14:44:00
4536,마케팅팀,user_b07_mkt_19,파일 검증 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1,704,812,1516,4.5,2026-05-12 12:21:00
4537,인사팀,user_b07_hr_13,가상 구독 상품 사용자 고객의 계정 접근 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,365,403,768,0.39,2026-01-21 15:51:00
4538,영업팀,user_b07_sales_08,"테스트고객C 고객의 서비스 해지 문의에 대해 정중한 답변을 작성해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,478,751,1229,0.67,2026-03-02 13:04:00
4539,개발팀,user_b07_dev_08,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4o-mini,713,1412,2125,1.21,2026-02-19 16:01:00
4540,재무/기획팀,user_b07_finplan_18,예산 계획 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1,993,709,1702,4.49,2026-05-06 14:44:00
4541,고객지원팀,user_b07_cs_11,배송 지연 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1,337,944,1281,4.52,2026-03-30 13:00:00
4542,고객지원팀,user_b07_cs_11,팀 내 공유용으로 배송 지연 관련 아이디어를 10개 제안해줘,gpt-4o-mini,303,252,555,0.26,2026-01-24 16:52:00
4543,인사팀,user_b07_hr_04,입사 초기 이탈률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,821,942,1763,0.89,2026-06-11 17:56:00
4544,고객지원팀,user_b07_cs_08,상담 스크립트 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,781,1125,1906,1.02,2026-03-19 11:53:00
4545,고객지원팀,user_b07_cs_07,서비스 해지 성과 데이터를 표로 요약하고 해석해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,872,512,1384,2.88,2026-03-31 11:52:00
4546,마케팅팀,user_b07_mkt_25,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,517,744,1261,0.67,2026-02-14 09:44:00
4547,개발팀,user_b07_dev_10,테스트용으로 점수 계산 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,995,750,1745,1.02,2026-02-14 13:30:00
4548,마케팅팀,user_b07_mkt_10,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,854,1032,1886,0.97,2026-04-10 17:51:00
4549,마케팅팀,user_b07_mkt_02,비용 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,546,829,1375,0.74,2026-02-25 16:21:00
4550,재무/기획팀,user_b07_finplan_24,사용자 증가율와 PostgreSQL의 차이를 비교해줘,gpt-4.1-mini,216,404,620,0.45,2026-07-19 15:28:00
4551,마케팅팀,user_b07_mkt_12,SNS 콘텐츠 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,771,729,1500,0.93,2026-08-24 17:49:00
4552,인사팀,user_b07_hr_16,성과 리뷰 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,909,819,1728,0.83,2026-05-15 12:21:00
4553,재무/기획팀,user_b07_finplan_12,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,1344,763,2107,1.15,2026-07-26 12:19:00
4554,고객지원팀,user_b07_cs_13,서비스 해지 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o,807,714,1521,3.51,2026-04-14 16:40:00
4555,마케팅팀,user_b07_mkt_14,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error,gpt-4.1,896,1024,1920,5.69,2026-02-12 10:03:00
4556,영업팀,user_b07_sales_04,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4.1-mini,423,464,887,0.57,2026-07-13 09:44:00
4557,영업팀,user_b07_sales_14,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4.1-mini,511,677,1188,0.8,2026-03-24 12:28:00
4558,재무/기획팀,user_b07_finplan_13,매출과 비용 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,334,468,802,0.42,2026-07-27 12:24:00
4559,영업팀,user_b07_sales_18,계약 성공률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,619,1227,1846,1.05,2026-09-20 10:54:00
4560,고객지원팀,user_b07_cs_04,사용량 통계 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,1056,1461,2517,6.46,2026-07-19 13:28:00
4561,고객지원팀,user_b07_cs_07,환불 정책 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,689,676,1365,0.67,2026-03-26 11:34:00
4562,재무/기획팀,user_b07_finplan_24,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4o-mini,503,1144,1647,0.96,2026-02-09 16:34:00
4563,고객지원팀,user_b07_cs_13,고객지원팀에서 공유할 구독 상품 결과 보고서를 1페이지 분량으로 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,396,692,1088,0.6,2026-01-14 12:23:00
4564,영업팀,user_b07_sales_04,매출 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,800,813,1613,0.79,2026-07-03 15:12:00
4565,마케팅팀,user_b07_mkt_01,점수 계산 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,710,917,1627,0.85,2026-01-15 17:26:00
4566,마케팅팀,user_b07_mkt_06,마케팅팀에서 공유할 SNS 콘텐츠 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,366,686,1052,0.59,2026-01-11 13:30:00
4567,개발팀,user_b07_dev_12,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o,1074,1375,2449,6.18,2026-08-08 16:45:00
4568,재무/기획팀,user_b07_finplan_18,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,1229,761,1990,0.86,2026-02-13 17:12:00
4569,영업팀,user_b07_sales_13,브랜드 검색량 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,717,482,1199,0.53,2026-05-25 12:23:00
4570,마케팅팀,user_b07_mkt_16,광고 클릭률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o,782,1109,1891,4.88,2026-01-11 13:20:00
4571,영업팀,user_b07_sales_18,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,750,1061,1811,0.96,2026-01-03 15:20:00
4572,개발팀,user_b07_dev_04,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,957,822,1779,1.08,2026-06-23 14:42:00
4573,재무/기획팀,user_b07_finplan_19,가상 구독 상품 사용자 고객의 서비스 해지 문의에 대해 정중한 답변을 작성해줘,gpt-4.1-mini,359,311,670,0.41,2026-07-10 11:26:00
4574,인사팀,user_b07_hr_05,"입사 초기 이탈률 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4.1-mini,898,551,1449,0.81,2026-09-28 17:47:00
4575,인사팀,user_b07_hr_18,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4.1,1068,746,1814,4.76,2026-08-02 11:03:00
4576,고객지원팀,user_b07_cs_03,React와 Django의 차이를 비교해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,257,224,481,0.23,2026-09-05 14:18:00
4577,고객지원팀,user_b07_cs_03,가상고객A에게 보낼 후속 안내 메일을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,351,681,1032,0.58,2026-03-27 12:59:00
4578,고객지원팀,user_b07_cs_02,Blob Storage에서 마스킹 기능을 구현하는 예시 코드를 작성해줘,gpt-4.1-mini,478,1043,1521,1.13,2026-05-25 16:44:00
4579,재무/기획팀,user_b07_finplan_26,"서비스 로드맵 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,849,1282,2131,1.15,2026-03-25 10:34:00
4580,고객지원팀,user_b07_cs_04,배송 지연를 사용할 때 주의할 점을 알려줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,277,487,764,0.55,2026-03-30 17:03:00
4581,개발팀,user_b07_dev_01,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,721,1108,1829,1.27,2026-07-03 15:18:00
4582,개발팀,user_b07_dev_03,추천 후보 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,993,1495,2488,1.34,2026-03-05 10:13:00
4583,인사팀,user_b07_hr_20,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,638,584,1222,2.85,2026-07-25 13:05:00
4584,재무/기획팀,user_b07_finplan_21,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,528,1083,1611,0.92,2026-05-30 10:27:00
4585,마케팅팀,user_b07_mkt_01,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4.1,367,710,1077,3.57,2026-09-02 10:59:00
4586,마케팅팀,user_b07_mkt_23,"정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,1090,699,1789,1.01,2026-07-10 15:58:00
4587,재무/기획팀,user_b07_finplan_22,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,1047,382,1429,0.54,2026-04-23 11:31:00
4588,재무/기획팀,user_b07_finplan_25,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o,708,1038,1746,4.54,2026-08-21 14:12:00
4589,영업팀,user_b07_sales_10,가상고객A 고객의 구독 플랜 변경 문의에 대해 정중한 답변을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,435,663,1098,0.59,2026-08-09 17:40:00
4590,재무/기획팀,user_b07_finplan_01,Azure OpenAI에서 마스킹 기능을 구현하는 예시 코드를 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,1109,912,2021,0.94,2026-04-25 16:01:00
4591,고객지원팀,user_b07_cs_05,이번 주 결제 오류 성과를 임원 보고용 보고서 형식으로 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,711,818,1529,1.0,2026-07-27 16:33:00
4592,영업팀,user_b07_sales_13,대시보드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,601,1193,1794,4.95,2026-02-27 14:33:00
4593,영업팀,user_b07_sales_01,영업팀에서 공유할 계약 성공률 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,454,721,1175,0.64,2026-01-12 11:22:00
4594,인사팀,user_b07_hr_25,조직문화 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,212,320,532,0.29,2026-05-23 14:13:00
4595,영업팀,user_b07_sales_08,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,508,817,1325,0.72,2026-04-16 16:48:00
4596,고객지원팀,user_b07_cs_15,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1,1129,713,1842,4.71,2026-04-24 09:05:00
4597,인사팀,user_b07_hr_05,인사팀에서 공유할 HR 리더십 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1,753,1259,2012,6.48,2026-05-09 10:10:00
4598,영업팀,user_b07_sales_12,SQLAlchemy와 SQLAlchemy의 차이를 비교해줘,gpt-4.1-mini,231,416,647,0.46,2026-03-27 15:10:00
4599,영업팀,user_b07_sales_13,대시보드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o,1004,909,1913,4.44,2026-01-15 09:41:00
4600,개발팀,user_b07_dev_12,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1331,498,1829,0.7,2026-01-15 14:10:00
4601,재무/기획팀,user_b07_finplan_08,샘플고객B 고객의 계정 접근 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,278,560,838,0.48,2026-06-16 17:01:00
4602,마케팅팀,user_b07_mkt_05,이메일 오픈율 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1,1409,774,2183,5.38,2026-01-27 09:32:00
4603,재무/기획팀,user_b07_finplan_01,"예산 계획 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘",gpt-4o-mini,571,941,1512,0.83,2026-03-13 17:55:00
4604,마케팅팀,user_b07_mkt_16,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,736,944,1680,1.12,2026-05-09 17:12:00
4605,재무/기획팀,user_b07_finplan_03,브랜드 검색량 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,524,722,1246,0.66,2026-06-14 15:04:00
4606,인사팀,user_b07_hr_16,"샘플고객B 고객의 계정 접근 문의에 대해 정중한 답변을 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,458,326,784,0.35,2026-06-19 10:37:00
4607,영업팀,user_b07_sales_10,가상 구독 상품 사용자 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,458,359,817,0.38,2026-01-09 17:29:00
4608,마케팅팀,user_b07_mkt_02,Python에서 파일 검증 기능을 구현하는 예시 코드를 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,1004,1319,2323,1.21,2026-02-27 17:17:00
4609,영업팀,user_b07_sales_12,계약 성공률를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,282,364,646,0.34,2026-07-09 09:20:00
4610,재무/기획팀,user_b07_finplan_17,테스트고객C에게 보낼 후속 안내 메일을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1,528,753,1281,3.99,2026-04-13 12:07:00
4611,마케팅팀,user_b07_mkt_19,팀 내 공유용으로 시장 조사 관련 아이디어를 10개 제안해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,356,481,837,0.57,2026-09-14 16:17:00
4612,마케팅팀,user_b07_mkt_18,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o,294,598,892,2.47,2026-04-11 10:35:00
4613,고객지원팀,user_b07_cs_08,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o,434,667,1101,2.89,2026-09-21 09:23:00
4614,마케팅팀,user_b07_mkt_04,"신제품 캠페인 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 참고용 가짜 연락처: 010-0000-0000",gpt-4o-mini,406,702,1108,0.61,2026-03-29 11:53:00
4615,재무/기획팀,user_b07_finplan_24,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 고객명과 고객 불만 내용을 포함해줘",gpt-4o,782,733,1515,3.55,2026-08-06 15:46:00
4616,고객지원팀,user_b07_cs_02,로그 조회 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,625,925,1550,1.07,2026-07-12 10:54:00
4617,영업팀,user_b07_sales_04,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,635,480,1115,0.51,2026-01-22 17:09:00
4618,영업팀,user_b07_sales_17,도달률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,462,1147,1609,0.95,2026-01-11 12:17:00
4619,마케팅팀,user_b07_mkt_13,React를 사용할 때 주의할 점을 알려줘,gpt-4.1-mini,128,492,620,0.5,2026-07-20 11:12:00
4620,재무/기획팀,user_b07_finplan_26,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,999,903,1902,0.91,2026-07-30 17:07:00
4621,고객지원팀,user_b07_cs_06,서비스 해지 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,427,376,803,0.38,2026-05-18 11:49:00
4622,고객지원팀,user_b07_cs_01,서비스 해지 성과 데이터를 표로 요약하고 해석해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,807,614,1421,0.84,2026-03-15 09:44:00
4623,개발팀,user_b07_dev_06,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,757,676,1433,3.32,2026-04-30 17:20:00
4624,영업팀,user_b07_sales_19,Blob Storage에서 마스킹 기능을 구현하는 예시 코드를 작성해줘,gpt-4o,907,885,1792,4.24,2026-02-21 13:33:00
4625,마케팅팀,user_b07_mkt_02,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,748,772,1520,0.96,2026-01-09 15:30:00
4626,개발팀,user_b07_dev_14,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘",gpt-4o-mini,1343,658,2001,0.82,2026-09-14 16:40:00
4627,영업팀,user_b07_sales_17,결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,387,560,947,0.51,2026-06-16 16:12:00
4628,마케팅팀,user_b07_mkt_21,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o,720,542,1262,2.8,2026-07-08 16:05:00
4629,마케팅팀,user_b07_mkt_13,SNS 콘텐츠 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,819,714,1533,0.73,2026-04-06 09:54:00
4630,재무/기획팀,user_b07_finplan_09,Azure OpenAI에서 CSV 업로드 기능을 구현하는 예시 코드를 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,505,1206,1711,1.01,2026-07-17 16:28:00
4631,재무/기획팀,user_b07_finplan_17,배송 지연 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,314,583,897,0.5,2026-06-05 11:44:00
4632,개발팀,user_b07_dev_09,FastAPI 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,749,843,1592,0.8,2026-01-13 09:04:00
4633,고객지원팀,user_b07_cs_07,고객지원팀에서 공유할 응답 시간 결과 보고서를 1페이지 분량으로 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,421,1221,1642,0.99,2026-08-03 15:58:00
4634,인사팀,user_b07_hr_14,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1,593,865,1458,4.56,2026-03-26 10:49:00
4635,영업팀,user_b07_sales_02,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,590,492,1082,0.51,2026-01-04 15:56:00
4636,마케팅팀,user_b07_mkt_19,가상고객A에게 보낼 후속 안내 메일을 작성해줘,gpt-4.1-mini,243,468,711,0.52,2026-07-14 13:08:00
4637,고객지원팀,user_b07_cs_02,고객지원팀에서 공유할 환불 정책 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o,428,1206,1634,4.79,2026-02-13 16:48:00
