log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
4081,재무/기획팀,user_b05_finplan_08,"구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,287,508,795,0.44,2026-03-07 12:10:00
4082,마케팅팀,user_b05_mkt_03,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1-mini,891,788,1679,1.03,2026-05-24 15:14:00
4083,고객지원팀,user_b05_cs_04,재문의율 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o-mini,1069,593,1662,0.7,2026-01-10 16:20:00
4084,마케팅팀,user_b05_mkt_07,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4o-mini,721,943,1664,0.87,2026-03-08 14:44:00
4085,인사팀,user_b05_hr_11,다음 달 채용공고 성과를 본부장 보고용 보고서 형식으로 정리해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,528,748,1276,0.68,2026-04-16 17:50:00
4086,재무/기획팀,user_b05_finplan_04,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘",gpt-4o-mini,798,581,1379,0.62,2026-02-25 09:03:00
4087,개발팀,user_b05_dev_12,팀 내 공유용으로 대시보드 API 관련 아이디어를 10개 제안해줘,gpt-4o-mini,175,464,639,0.38,2026-03-03 17:03:00
4088,영업팀,user_b05_sales_02,점수 계산 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,591,725,1316,0.68,2026-04-05 14:53:00
4089,재무/기획팀,user_b05_finplan_05,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,999,810,1809,0.84,2026-02-15 17:51:00
4090,영업팀,user_b05_sales_14,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,479,709,1188,0.64,2026-01-23 12:25:00
4091,영업팀,user_b05_sales_09,제안서 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,685,855,1540,0.8,2026-07-01 17:37:00
4092,마케팅팀,user_b05_mkt_12,브랜드 검색량 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,1009,1131,2140,1.08,2026-01-10 10:55:00
4093,인사팀,user_b05_hr_33,HR 리더십 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,1360,350,1710,0.6,2026-08-03 14:54:00
4094,인사팀,user_b05_hr_32,React 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,331,422,753,0.39,2026-08-05 10:04:00
4095,개발팀,user_b05_dev_03,"추천 후보 API 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘",gpt-4o-mini,637,1196,1833,1.03,2026-04-05 09:32:00
4096,고객지원팀,user_b05_cs_12,다음 달 서비스 해지 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,813,1184,1997,1.07,2026-07-13 16:03:00
4097,재무/기획팀,user_b05_finplan_12,"경쟁사 분석 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,574,1119,1693,1.23,2026-02-23 09:23:00
4098,재무/기획팀,user_b05_finplan_18,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,521,828,1349,0.73,2026-02-28 17:03:00
4099,영업팀,user_b05_sales_16,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4.1-mini,1096,1424,2520,1.69,2026-03-06 13:02:00
4100,마케팅팀,user_b05_mkt_21,"고객 세그먼트 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4.1-mini,834,482,1316,0.72,2026-06-20 13:05:00
4101,재무/기획팀,user_b05_finplan_14,"매출과 비용 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,1397,585,1982,0.78,2026-03-15 11:35:00
4102,재무/기획팀,user_b05_finplan_20,사업 전략 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,973,525,1498,0.63,2026-06-22 12:31:00
4103,재무/기획팀,user_b05_finplan_02,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,585,729,1314,0.68,2026-08-05 13:23:00
4104,재무/기획팀,user_b05_finplan_07,매출과 비용 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,445,704,1149,0.62,2026-06-23 14:18:00
4105,고객지원팀,user_b05_cs_07,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 문의 연락처 010-1234-0000을 포함해줘",gpt-4.1,1126,466,1592,3.65,2026-01-07 14:06:00
4106,고객지원팀,user_b05_cs_17,"결제 오류 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,409,1270,1679,1.03,2026-08-12 11:13:00
4107,마케팅팀,user_b05_mkt_01,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,594,914,1508,0.82,2026-07-31 10:50:00
4108,인사팀,user_b05_hr_26,계정 접근 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1-mini,499,418,917,0.55,2026-05-10 15:12:00
4109,마케팅팀,user_b05_mkt_16,랜딩페이지 이탈률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,643,905,1548,0.82,2026-07-03 09:08:00
4110,재무/기획팀,user_b05_finplan_05,"재무/기획팀에서 공유할 매출과 비용 결과 보고서를 1페이지 분량으로 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,525,1003,1528,0.86,2026-01-18 16:20:00
4111,고객지원팀,user_b05_cs_17,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,969,570,1539,0.66,2026-03-06 13:54:00
4112,마케팅팀,user_b05_mkt_13,마케팅팀에서 공유할 전환율 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,657,857,1514,0.79,2026-07-14 09:28:00
4113,영업팀,user_b05_sales_20,"부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,485,1141,1626,0.95,2026-01-08 09:12:00
4114,인사팀,user_b05_hr_04,대시보드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,878,902,1780,1.13,2026-02-15 15:11:00
4115,재무/기획팀,user_b05_finplan_08,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4.1-mini,1055,614,1669,0.92,2026-01-17 12:02:00
4116,개발팀,user_b05_dev_07,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘",gpt-4o-mini,773,546,1319,0.59,2026-09-22 10:40:00
4117,개발팀,user_b05_dev_18,팀 내 공유용으로 FastAPI 관련 아이디어를 10개 제안해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,297,254,551,0.26,2026-02-23 11:22:00
4118,고객지원팀,user_b05_cs_13,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,687,488,1175,0.53,2026-05-21 12:53:00
4119,마케팅팀,user_b05_mkt_28,로그 조회 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,649,986,1635,0.88,2026-08-04 10:26:00
4120,마케팅팀,user_b05_mkt_17,이번 달 SNS 콘텐츠 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,494,756,1250,0.67,2026-04-15 17:00:00
4121,마케팅팀,user_b05_mkt_24,"신제품 캠페인 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,997,751,1748,0.8,2026-02-13 09:36:00
4122,영업팀,user_b05_sales_19,영업팀에서 공유할 계약 성공률 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,749,982,1731,0.9,2026-02-03 17:57:00
4123,마케팅팀,user_b05_mkt_22,마케팅팀에서 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,377,846,1223,0.91,2026-05-20 09:40:00
4124,재무/기획팀,user_b05_finplan_12,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,655,756,1411,0.72,2026-05-25 12:56:00
4125,마케팅팀,user_b05_mkt_07,대시보드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o,510,891,1401,3.77,2026-01-05 10:03:00
4126,개발팀,user_b05_dev_03,"SQLAlchemy 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘",gpt-4o-mini,810,684,1494,0.7,2026-05-05 10:26:00
4127,마케팅팀,user_b05_mkt_19,FastAPI와 GitHub Actions의 차이를 비교해줘,gpt-4o-mini,138,513,651,0.41,2026-06-06 14:05:00
4128,마케팅팀,user_b05_mkt_14,Django에서 분류 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,596,927,1523,0.83,2026-04-24 16:40:00
4129,재무/기획팀,user_b05_finplan_18,브랜드 검색량 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,672,832,1504,1.0,2026-04-08 09:29:00
4130,고객지원팀,user_b05_cs_04,테스트용으로 분류 모듈의 단위 테스트 코드를 만들어줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o,795,770,1565,3.7,2026-07-26 15:52:00
4131,개발팀,user_b05_dev_20,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,716,941,1657,0.87,2026-08-09 11:00:00
4132,영업팀,user_b05_sales_05,영업팀에서 공유할 대형 고객 제안 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,639,657,1296,0.64,2026-02-14 15:19:00
4133,고객지원팀,user_b05_cs_15,"응답 시간 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘",gpt-4o-mini,782,956,1738,0.89,2026-01-30 13:23:00
4134,영업팀,user_b05_sales_06,영업 파이프라인 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,1127,546,1673,3.31,2026-09-05 09:19:00
4135,영업팀,user_b05_sales_14,"분기 영업 전략 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4.1-mini,651,794,1445,0.95,2026-01-29 11:57:00
4136,마케팅팀,user_b05_mkt_24,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,968,559,1527,0.65,2026-05-09 10:40:00
4137,영업팀,user_b05_sales_16,마스킹 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,886,1132,2018,1.05,2026-05-04 12:16:00
4138,인사팀,user_b05_hr_09,"조직문화 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,381,811,1192,0.69,2026-04-25 15:10:00
4139,영업팀,user_b05_sales_13,이번 주 리드 전환 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,696,868,1564,1.04,2026-04-16 14:34:00
4140,인사팀,user_b05_hr_09,가상고객A에게 보낼 후속 안내 메일을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,493,411,904,0.42,2026-01-25 17:01:00
4141,개발팀,user_b05_dev_10,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,1004,714,1718,0.77,2026-04-27 13:53:00
4142,인사팀,user_b05_hr_17,면접 피드백 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1166,704,1870,0.81,2026-08-02 14:37:00
4143,마케팅팀,user_b05_mkt_22,팀 내 공유용으로 시장 조사 관련 아이디어를 10개 제안해줘,gpt-4o-mini,182,377,559,0.32,2026-05-10 14:57:00
4144,마케팅팀,user_b05_mkt_29,브랜드 검색량 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,1033,769,1802,0.82,2026-09-10 12:46:00
4145,개발팀,user_b05_dev_35,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,747,472,1219,0.53,2026-08-19 15:59:00
4146,영업팀,user_b05_sales_03,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,255,662,917,0.55,2026-02-12 12:18:00
4147,인사팀,user_b05_hr_16,Node.js와 Azure OpenAI의 차이를 비교해줘,gpt-4o-mini,293,457,750,0.41,2026-04-07 16:36:00
4148,재무/기획팀,user_b05_finplan_20,MAU 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,1156,568,1724,0.91,2026-02-23 16:38:00
4149,영업팀,user_b05_sales_06,알림 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,1088,1224,2312,1.17,2026-07-29 11:49:00
4150,개발팀,user_b05_dev_15,GitHub Actions에서 대시보드 기능을 구현하는 예시 코드를 작성해줘,gpt-4.1-mini,935,1010,1945,1.25,2026-01-08 16:32:00
4151,마케팅팀,user_b05_mkt_27,이메일 오픈율 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,816,396,1212,0.49,2026-05-20 13:53:00
4152,인사팀,user_b05_hr_16,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1,1212,410,1622,3.54,2026-04-30 10:16:00
4153,인사팀,user_b05_hr_02,팀 내 공유용으로 지원자 수 관련 아이디어를 10개 제안해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,274,372,646,0.34,2026-04-24 10:49:00
4154,영업팀,user_b05_sales_05,"영업 파이프라인 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4o-mini,619,1265,1884,1.08,2026-06-20 13:51:00
4155,인사팀,user_b05_hr_04,파일럿 고객에게 보낼 후속 안내 메일을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,373,456,829,0.43,2026-02-05 11:43:00
4156,영업팀,user_b05_sales_04,SQLAlchemy와 React의 차이를 비교해줘,gpt-4.1-mini,144,383,527,0.41,2026-07-24 15:13:00
4157,고객지원팀,user_b05_cs_12,계약 성공률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1,976,454,1430,3.38,2026-07-05 17:10:00
4158,마케팅팀,user_b05_mkt_15,사용량 통계 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,494,880,1374,0.77,2026-06-23 16:58:00
4159,고객지원팀,user_b05_cs_09,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 참고용 가짜 연락처: 010-0000-0000",gpt-4.1-mini,701,477,1178,0.67,2026-01-06 14:48:00
4160,재무/기획팀,user_b05_finplan_19,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,984,800,1784,0.83,2026-07-12 17:54:00
4161,고객지원팀,user_b05_cs_07,고객 불만 응대 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o,675,718,1393,3.37,2026-04-07 14:22:00
4162,재무/기획팀,user_b05_finplan_11,"재무/기획팀에서 공유할 예산 계획 결과 보고서를 1페이지 분량으로 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1,794,1018,1812,5.51,2026-05-02 10:32:00
4163,개발팀,user_b05_dev_11,추천 후보 API 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,259,399,658,0.36,2026-04-07 15:23:00
4164,영업팀,user_b05_sales_13,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,289,570,859,0.49,2026-04-11 16:55:00
4165,인사팀,user_b05_hr_29,성과 리뷰의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4.1-mini,171,478,649,0.5,2026-01-24 17:52:00
4166,영업팀,user_b05_sales_11,SQLAlchemy에서 마스킹 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,767,1413,2180,1.22,2026-06-27 10:39:00
4167,인사팀,user_b05_hr_04,다음 달 사내 교육 성과를 경영진 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,617,1237,1854,1.06,2026-08-23 15:41:00
4168,재무/기획팀,user_b05_finplan_06,사용자 증가율 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4.1-mini,1284,445,1729,0.83,2026-08-18 09:55:00
4169,영업팀,user_b05_sales_11,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1-mini,1020,773,1793,1.05,2026-06-06 14:10:00
4170,개발팀,user_b05_dev_31,Azure OpenAI 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,969,666,1635,0.73,2026-07-28 10:32:00
4171,인사팀,user_b05_hr_02,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,1376,727,2103,1.13,2026-07-02 12:43:00
4172,영업팀,user_b05_sales_12,테스트용으로 로그 조회 모듈의 단위 테스트 코드를 만들어줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,830,1039,1869,0.97,2026-06-14 11:03:00
4173,인사팀,user_b05_hr_01,팀 내 공유용으로 입사 초기 이탈률 관련 아이디어를 10개 제안해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,141,296,437,0.25,2026-02-16 09:10:00
4174,영업팀,user_b05_sales_03,다음 달 대형 고객 제안 성과를 임원 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,672,690,1362,0.67,2026-05-03 14:48:00
4175,개발팀,user_b05_dev_34,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,756,379,1135,0.6,2026-08-08 10:18:00
4176,마케팅팀,user_b05_mkt_03,"응답 시간 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,738,530,1268,0.57,2026-04-19 11:14:00
4177,영업팀,user_b05_sales_08,데모고객D 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘,gpt-4o,308,422,730,1.87,2026-08-18 14:14:00
4178,고객지원팀,user_b05_cs_10,"서비스 해지 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘",gpt-4.1-mini,659,701,1360,0.87,2026-06-23 14:01:00
4179,영업팀,user_b05_sales_07,테스트용으로 분류 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1,514,1250,1764,6.09,2026-02-14 13:26:00
4180,영업팀,user_b05_sales_10,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,766,1058,1824,0.96,2026-08-18 13:01:00
4181,개발팀,user_b05_dev_36,대시보드 API를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,320,393,713,0.37,2026-06-02 15:03:00
4182,마케팅팀,user_b05_mkt_20,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,889,710,1599,0.74,2026-05-05 13:10:00
4183,영업팀,user_b05_sales_12,영업 파이프라인의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1-mini,191,265,456,0.31,2026-08-26 13:25:00
4184,고객지원팀,user_b05_cs_10,결제 오류 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4.1,1040,426,1466,3.35,2026-04-08 10:01:00
4185,재무/기획팀,user_b05_finplan_06,서비스 로드맵 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,411,663,1074,0.59,2026-01-16 13:47:00
4186,인사팀,user_b05_hr_19,"면접 피드백 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘",gpt-4o-mini,798,760,1558,0.75,2026-07-26 14:07:00
4187,영업팀,user_b05_sales_11,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,591,750,1341,0.69,2026-04-03 17:56:00
4188,영업팀,user_b05_sales_05,영업팀에서 공유할 제안서 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,439,853,1292,0.94,2026-09-15 12:07:00
4189,마케팅팀,user_b05_mkt_22,고객 세그먼트 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,590,893,1483,0.8,2026-03-29 09:48:00
4190,재무/기획팀,user_b05_finplan_10,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,640,679,1319,0.66,2026-01-21 14:35:00
4191,마케팅팀,user_b05_mkt_05,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,1120,508,1628,0.65,2026-01-18 10:12:00
4192,영업팀,user_b05_sales_17,고객 미팅와 PostgreSQL의 차이를 비교해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,103,231,334,0.94,2026-05-24 12:05:00
4193,인사팀,user_b05_hr_05,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,1336,785,2121,0.91,2026-04-26 11:49:00
4194,재무/기획팀,user_b05_finplan_16,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,1265,689,1954,1.05,2026-01-12 14:47:00
4195,영업팀,user_b05_sales_13,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4.1,1000,1442,2442,7.62,2026-06-05 12:01:00
4196,고객지원팀,user_b05_cs_01,"배송 지연 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 참고용 가짜 연락처: 010-0000-0000",gpt-4o-mini,711,767,1478,0.74,2026-07-08 09:47:00
4197,인사팀,user_b05_hr_03,면접 피드백 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,1067,375,1442,0.54,2026-06-18 17:29:00
4198,개발팀,user_b05_dev_03,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4.1-mini,780,1053,1833,1.24,2026-04-30 17:02:00
4199,재무/기획팀,user_b05_finplan_01,최근 4주 시장 조사 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,504,909,1413,0.79,2026-04-12 10:27:00
4200,마케팅팀,user_b05_mkt_27,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,891,704,1595,0.74,2026-06-19 15:21:00
4201,마케팅팀,user_b05_mkt_27,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,775,431,1206,0.65,2026-03-16 09:59:00
4202,인사팀,user_b05_hr_34,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1-mini,421,622,1043,0.72,2026-04-22 13:45:00
4203,재무/기획팀,user_b05_finplan_08,"다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,935,973,1908,0.94,2026-09-24 15:52:00
4204,개발팀,user_b05_dev_36,"첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,1270,426,1696,0.63,2026-05-05 14:12:00
4205,개발팀,user_b05_dev_19,개발팀에서 공유할 Azure OpenAI 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,650,761,1411,0.72,2026-09-15 15:31:00
4206,재무/기획팀,user_b05_finplan_02,"고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,300,486,786,0.43,2026-06-10 12:48:00
