log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
3456,개발팀,user_b03_dev_07,기능 사용률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,668,573,1241,0.59,2026-04-13 17:09:00
3457,인사팀,user_b03_hr_18,다음 달 지원자 수 성과를 팀장 보고용 보고서 형식으로 정리해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,761,826,1587,1.02,2026-08-17 10:45:00
3458,인사팀,user_b03_hr_04,테스트용으로 파일 검증 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,966,1410,2376,1.63,2026-02-01 09:36:00
3459,개발팀,user_b03_dev_20,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,637,948,1585,0.85,2026-01-02 10:50:00
3460,재무/기획팀,user_b03_finplan_07,사용자 증가율 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,1193,609,1802,3.61,2026-06-05 11:22:00
3461,개발팀,user_b03_dev_16,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,350,661,1011,0.57,2026-06-22 15:18:00
3462,고객지원팀,user_b03_cs_12,비용 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,708,751,1459,0.73,2026-05-08 10:08:00
3463,재무/기획팀,user_b03_finplan_20,투자 우선순위와 PostgreSQL의 차이를 비교해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,204,505,709,0.42,2026-01-23 09:00:00
3464,개발팀,user_b03_dev_13,대시보드 API 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,848,785,1633,0.79,2026-07-06 12:36:00
3465,영업팀,user_b03_sales_23,구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,273,469,742,0.53,2026-01-31 13:10:00
3466,고객지원팀,user_b03_cs_08,배송 지연 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,566,773,1339,0.91,2026-04-16 15:46:00
3467,영업팀,user_b03_sales_18,대시보드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,768,1312,2080,5.58,2026-01-03 12:00:00
3468,인사팀,user_b03_hr_18,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1,834,1162,1996,6.19,2026-04-21 09:58:00
3469,개발팀,user_b03_dev_20,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1-mini,372,534,906,0.62,2026-03-05 14:29:00
3470,영업팀,user_b03_sales_03,제안서 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,665,622,1287,0.62,2026-03-28 16:39:00
3471,고객지원팀,user_b03_cs_16,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,1251,500,1751,0.87,2026-09-07 16:37:00
3472,마케팅팀,user_b03_mkt_29,팀 내 공유용으로 브랜드 검색량 관련 아이디어를 10개 제안해줘,gpt-4o-mini,325,247,572,0.26,2026-02-22 12:09:00
3473,고객지원팀,user_b03_cs_07,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o,949,673,1622,3.54,2026-06-05 10:18:00
3474,마케팅팀,user_b03_mkt_17,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,334,726,1060,0.61,2026-05-08 12:00:00
3475,마케팅팀,user_b03_mkt_04,SNS 콘텐츠 성과 데이터를 표로 요약하고 해석해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,585,690,1275,0.65,2026-02-27 11:49:00
3476,고객지원팀,user_b03_cs_19,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error,gpt-4o-mini,653,1403,2056,1.19,2026-04-08 14:13:00
3477,개발팀,user_b03_dev_28,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1,1215,685,1900,4.71,2026-07-05 10:54:00
3478,영업팀,user_b03_sales_09,환불 요청 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,330,457,787,0.42,2026-03-19 09:55:00
3479,고객지원팀,user_b03_cs_10,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,519,522,1041,0.66,2026-09-21 10:47:00
3480,재무/기획팀,user_b03_finplan_19,"파일럿 고객 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,419,513,932,0.48,2026-01-02 12:44:00
3481,재무/기획팀,user_b03_finplan_13,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,611,636,1247,0.62,2026-03-01 10:52:00
3482,인사팀,user_b03_hr_08,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 고객명과 고객 불만 내용을 포함해줘",gpt-4o-mini,750,598,1348,0.62,2026-06-16 14:01:00
3483,개발팀,user_b03_dev_14,테스트고객C에게 보낼 후속 안내 메일을 작성해줘,gpt-4.1-mini,551,485,1036,0.63,2026-01-19 14:17:00
3484,인사팀,user_b03_hr_07,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,286,691,977,0.58,2026-04-13 09:36:00
3485,인사팀,user_b03_hr_10,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,513,752,1265,3.29,2026-01-05 09:09:00
3486,고객지원팀,user_b03_cs_10,환불 정책 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,518,970,1488,0.84,2026-01-04 09:09:00
3487,고객지원팀,user_b03_cs_16,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,993,810,1803,0.84,2026-03-18 16:01:00
3488,마케팅팀,user_b03_mkt_12,"브랜드 검색량 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o,733,989,1722,4.39,2026-01-23 12:45:00
3489,고객지원팀,user_b03_cs_18,지난달 환불 정책 성과를 임원 보고용 보고서 형식으로 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,810,914,1724,0.87,2026-03-09 10:34:00
3490,개발팀,user_b03_dev_09,데모고객D 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘,gpt-4.1-mini,595,649,1244,0.8,2026-02-20 13:08:00
3491,재무/기획팀,user_b03_finplan_03,재무/기획팀에서 공유할 예산 계획 결과 보고서를 1페이지 분량으로 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,717,877,1594,1.05,2026-02-23 15:50:00
3492,고객지원팀,user_b03_cs_23,Python와 SQLAlchemy의 차이를 비교해줘,gpt-4o-mini,169,406,575,0.34,2026-06-29 10:07:00
3493,영업팀,user_b03_sales_07,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 가상고객A와 가상고객B 사례를 포함해줘",gpt-4o-mini,685,719,1404,0.7,2026-03-30 15:11:00
3494,재무/기획팀,user_b03_finplan_11,"사업 전략 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,395,1023,1418,0.84,2026-07-11 17:46:00
3495,고객지원팀,user_b03_cs_07,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,368,530,898,0.48,2026-02-24 10:54:00
3496,마케팅팀,user_b03_mkt_27,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o,868,426,1294,2.57,2026-06-26 10:49:00
3497,개발팀,user_b03_dev_15,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4.1-mini,291,717,1008,0.77,2026-06-16 10:19:00
3498,영업팀,user_b03_sales_07,매출 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,713,663,1376,0.85,2026-06-26 11:38:00
3499,고객지원팀,user_b03_cs_01,"다음 달 결제 오류 성과를 임원 보고용 보고서 형식으로 정리해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,834,833,1667,0.82,2026-09-27 09:33:00
3500,고객지원팀,user_b03_cs_11,고객지원팀에서 공유할 FAQ 구조 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,428,1054,1482,0.88,2026-06-25 09:04:00
3501,인사팀,user_b03_hr_15,인사팀에서 공유할 HR 리더십 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,730,891,1621,0.83,2026-02-04 17:57:00
3502,개발팀,user_b03_dev_07,마스킹 모듈 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,724,577,1301,0.77,2026-06-12 12:21:00
3503,영업팀,user_b03_sales_07,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1-mini,566,526,1092,0.68,2026-09-30 10:26:00
3504,개발팀,user_b03_dev_05,"Azure OpenAI 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o,793,786,1579,3.75,2026-06-12 14:20:00
3505,개발팀,user_b03_dev_28,테스트용으로 마스킹 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,779,797,1576,0.78,2026-05-23 15:48:00
3506,영업팀,user_b03_sales_21,영업팀에서 공유할 대형 고객 제안 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,669,936,1605,0.85,2026-04-27 11:06:00
3507,인사팀,user_b03_hr_13,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,353,403,756,0.49,2026-09-29 11:17:00
3508,재무/기획팀,user_b03_finplan_23,테스트고객C에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,325,690,1015,0.58,2026-06-07 15:12:00
3509,마케팅팀,user_b03_mkt_01,Blob Storage와 Node.js의 차이를 비교해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,345,370,715,0.46,2026-08-09 17:50:00
3510,마케팅팀,user_b03_mkt_15,2분기 시장 조사 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,381,937,1318,0.78,2026-05-18 12:24:00
3511,고객지원팀,user_b03_cs_08,환불 요청 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,457,508,965,0.48,2026-09-23 14:41:00
3512,고객지원팀,user_b03_cs_21,GitHub Actions에서 CSV 업로드 기능을 구현하는 예시 코드를 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4.1-mini,730,1435,2165,1.58,2026-06-12 12:19:00
3513,마케팅팀,user_b03_mkt_18,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,618,548,1166,0.55,2026-06-25 09:42:00
3514,인사팀,user_b03_hr_07,다음 달 온보딩 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,685,1187,1872,1.04,2026-03-18 13:25:00
3515,영업팀,user_b03_sales_05,2분기 리드 전환 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,585,1140,1725,0.98,2026-06-23 09:37:00
3516,마케팅팀,user_b03_mkt_21,"마케팅팀에서 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o,868,790,1658,3.86,2026-08-13 17:41:00
3517,인사팀,user_b03_hr_05,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,391,627,1018,0.71,2026-05-25 09:43:00
3518,인사팀,user_b03_hr_17,"조직문화 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 참고용 가짜 이메일: demo.user@example.invalid",gpt-4o-mini,606,925,1531,0.83,2026-04-14 13:59:00
3519,고객지원팀,user_b03_cs_08,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,948,684,1632,0.95,2026-08-26 15:42:00
3520,고객지원팀,user_b03_cs_15,도달률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,706,683,1389,0.87,2026-04-30 12:48:00
3521,영업팀,user_b03_sales_09,"테스트용으로 CSV 업로드 모듈의 단위 테스트 코드를 만들어줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,844,868,1712,0.84,2026-03-06 12:48:00
3522,인사팀,user_b03_hr_07,상반기 성과 리뷰 성과를 본부장 보고용 보고서 형식으로 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,828,1204,2032,5.27,2026-04-30 12:06:00
3523,인사팀,user_b03_hr_04,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,746,533,1279,0.58,2026-02-16 10:35:00
3524,인사팀,user_b03_hr_09,지난달 채용공고 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,644,1102,1746,1.24,2026-05-29 16:27:00
3525,인사팀,user_b03_hr_12,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1-mini,466,584,1050,0.7,2026-01-30 13:59:00
3526,재무/기획팀,user_b03_finplan_15,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,693,1180,1873,1.03,2026-08-15 16:50:00
3527,마케팅팀,user_b03_mkt_01,브랜드 검색량 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o,725,637,1362,3.14,2026-02-03 10:23:00
3528,재무/기획팀,user_b03_finplan_15,"사용자 증가율 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,884,750,1634,0.99,2026-03-31 09:22:00
3529,고객지원팀,user_b03_cs_10,결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1-mini,574,646,1220,0.79,2026-09-11 15:45:00
3530,고객지원팀,user_b03_cs_22,"지난달 구독 상품 성과를 본부장 보고용 보고서 형식으로 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,475,803,1278,0.7,2026-09-03 14:19:00
3531,고객지원팀,user_b03_cs_04,구독 상품 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1321,372,1693,0.6,2026-02-08 16:15:00
3532,개발팀,user_b03_dev_03,React 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,954,596,1550,0.87,2026-08-24 12:23:00
3533,인사팀,user_b03_hr_13,배송 지연 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1-mini,290,648,938,0.7,2026-03-17 17:26:00
3534,인사팀,user_b03_hr_17,Django에서 CSV 업로드 기능을 구현하는 예시 코드를 작성해줘,gpt-4o,775,827,1602,3.87,2026-09-25 17:59:00
3535,고객지원팀,user_b03_cs_24,테스트고객C에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,561,755,1316,0.69,2026-07-07 14:22:00
3536,재무/기획팀,user_b03_finplan_15,클릭률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,922,1110,2032,1.04,2026-06-30 12:58:00
3537,영업팀,user_b03_sales_06,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,563,337,900,0.39,2026-03-24 12:10:00
3538,개발팀,user_b03_dev_03,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,307,496,803,0.44,2026-07-15 12:16:00
3539,영업팀,user_b03_sales_09,계약 성공률 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,143,322,465,0.27,2026-06-26 17:23:00
3540,마케팅팀,user_b03_mkt_29,전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,742,715,1457,0.71,2026-08-12 09:05:00
3541,인사팀,user_b03_hr_18,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,548,484,1032,0.49,2026-07-24 13:25:00
3542,영업팀,user_b03_sales_01,테스트용으로 알림 모듈의 단위 테스트 코드를 만들어줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,811,1499,2310,1.3,2026-04-05 10:44:00
3543,영업팀,user_b03_sales_16,제안서를 사용할 때 주의할 점을 알려줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,299,453,752,0.52,2026-07-22 17:09:00
3544,재무/기획팀,user_b03_finplan_24,가상 구독 상품 사용자 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,470,341,811,0.37,2026-02-27 15:13:00
3545,마케팅팀,user_b03_mkt_29,2분기 전환율 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,596,703,1299,0.66,2026-06-19 14:56:00
3546,인사팀,user_b03_hr_10,온보딩의 개념을 비전공자도 이해할 수 있게 설명해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,221,419,640,0.36,2026-09-10 12:21:00
3547,마케팅팀,user_b03_mkt_20,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,449,498,947,0.48,2026-04-23 09:49:00
3548,개발팀,user_b03_dev_28,FastAPI 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,752,882,1634,0.83,2026-08-23 14:29:00
3549,인사팀,user_b03_hr_05,조직문화 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,445,715,1160,0.63,2026-08-06 17:50:00
3550,인사팀,user_b03_hr_14,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,372,688,1060,0.59,2026-06-17 11:51:00
3551,재무/기획팀,user_b03_finplan_05,"정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,1253,393,1646,0.6,2026-06-13 14:35:00
3552,개발팀,user_b03_dev_20,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,960,800,1760,0.82,2026-02-21 13:10:00
3553,고객지원팀,user_b03_cs_23,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,419,432,851,0.42,2026-09-01 09:11:00
3554,인사팀,user_b03_hr_01,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,583,727,1310,0.68,2026-07-17 13:15:00
3555,개발팀,user_b03_dev_18,React 성과 데이터를 표로 요약하고 해석해줘,gpt-4.1-mini,650,658,1308,0.83,2026-07-07 14:50:00
3556,고객지원팀,user_b03_cs_01,팀 내 공유용으로 고객 불만 응대 관련 아이디어를 10개 제안해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,184,501,685,0.41,2026-04-04 12:38:00
3557,개발팀,user_b03_dev_28,Python 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1364,483,1847,0.7,2026-07-04 13:26:00
3558,고객지원팀,user_b03_cs_18,매출 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,596,475,1071,0.5,2026-01-05 16:04:00
3559,재무/기획팀,user_b03_finplan_32,MAU 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,758,468,1226,0.53,2026-04-19 14:56:00
3560,고객지원팀,user_b03_cs_18,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1-mini,392,450,842,0.55,2026-07-30 11:15:00
3561,개발팀,user_b03_dev_07,FastAPI 성과 데이터를 표로 요약하고 해석해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,923,1031,1954,0.98,2026-04-23 12:11:00
3562,개발팀,user_b03_dev_28,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,550,440,990,0.59,2026-09-23 12:19:00
3563,영업팀,user_b03_sales_15,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,554,567,1121,0.55,2026-09-15 12:40:00
3564,인사팀,user_b03_hr_15,교육 만족도 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4.1-mini,1044,620,1664,0.92,2026-05-03 15:34:00
3565,인사팀,user_b03_hr_13,"채용공고 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o,838,1139,1977,5.05,2026-01-02 13:45:00
3566,마케팅팀,user_b03_mkt_11,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,345,365,710,0.35,2026-08-10 13:43:00
3567,인사팀,user_b03_hr_02,교육 만족도 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,1044,481,1525,0.79,2026-02-23 13:22:00
3568,고객지원팀,user_b03_cs_22,"환불 정책 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,383,768,1151,0.66,2026-08-28 15:42:00
3569,마케팅팀,user_b03_mkt_21,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,756,1049,1805,0.95,2026-03-10 15:23:00
3570,영업팀,user_b03_sales_12,결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1-mini,569,315,884,0.48,2026-03-01 14:28:00
3571,영업팀,user_b03_sales_15,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,885,461,1346,0.56,2026-04-03 16:30:00
3572,영업팀,user_b03_sales_02,고객 미팅의 개념을 비전공자도 이해할 수 있게 설명해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,363,385,748,0.37,2026-08-14 12:28:00
3573,고객지원팀,user_b03_cs_12,상반기 상담 스크립트 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,685,1038,1723,1.19,2026-08-07 12:08:00
3574,고객지원팀,user_b03_cs_10,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,928,508,1436,0.78,2026-03-30 11:42:00
3575,고객지원팀,user_b03_cs_24,가상 구독 상품 사용자 고객의 데이터 누락 문의에 대해 정중한 답변을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,552,745,1297,0.68,2026-06-30 09:32:00
3576,고객지원팀,user_b03_cs_06,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,553,669,1222,0.63,2026-04-08 14:52:00
3577,개발팀,user_b03_dev_10,"정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4.1-mini,713,527,1240,0.72,2026-03-25 17:11:00
3578,영업팀,user_b03_sales_01,견적 안내 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,622,944,1566,0.84,2026-01-01 09:09:00
3579,개발팀,user_b03_dev_22,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4.1,469,1015,1484,5.02,2026-02-27 17:47:00
3580,개발팀,user_b03_dev_09,샘플고객B에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,380,693,1073,0.6,2026-07-19 16:27:00
3581,인사팀,user_b03_hr_18,"면접 피드백의 개념을 비전공자도 이해할 수 있게 설명해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,374,249,623,0.35,2026-09-05 11:18:00
3582,영업팀,user_b03_sales_15,계약 성공률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,698,938,1636,0.86,2026-07-26 14:48:00
3583,고객지원팀,user_b03_cs_03,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1-mini,449,374,823,0.5,2026-09-14 12:38:00
3584,고객지원팀,user_b03_cs_15,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1,977,487,1464,3.52,2026-01-30 11:36:00
3585,고객지원팀,user_b03_cs_22,Python와 React의 차이를 비교해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,186,425,611,0.36,2026-09-02 14:16:00
