log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
3920,재무/기획팀,user_plan_13,개발팀에게 공유할 서비스 로드맵 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,416,925,1341,18.87,2026-05-18 10:17:00
3921,재무/기획팀,user_plan_13,개발팀에게 공유할 신규 서비스 런칭 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o,594,1000,1594,115.06,2026-05-11 16:48:00
3922,재무/기획팀,user_plan_08,상반기 신규 서비스 런칭 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o,531,835,1366,90.92,2026-05-28 13:11:00
3923,재무/기획팀,user_plan_04,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,646,871,1517,23.49,2026-05-22 13:58:00
3924,재무/기획팀,user_plan_07,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,688,676,1364,19.77,2026-05-16 13:01:00
3925,재무/기획팀,user_plan_06,"서비스 로드맵 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,938,372,1310,21.74,2026-05-25 09:46:00
3926,재무/기획팀,user_plan_12,비용 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,623,1049,1672,24.67,2026-05-02 15:31:00
3927,재무/기획팀,user_plan_02,서비스 로드맵 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1226,484,1710,27.08,2026-05-16 17:44:00
3928,재무/기획팀,user_plan_03,개발팀에게 공유할 분기 KPI 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,556,904,1460,26.74,2026-05-28 15:45:00
3929,재무/기획팀,user_plan_16,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘,gpt-4o-mini,611,855,1466,21.74,2026-05-10 12:16:00
3930,재무/기획팀,user_plan_15,개발팀에게 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,590,881,1471,22.81,2026-05-23 11:31:00
3931,재무/기획팀,user_plan_10,매출 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,614,721,1335,20.39,2026-05-09 13:57:00
3932,재무/기획팀,user_plan_04,"서비스 로드맵 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,642,743,1385,20.63,2026-05-09 11:21:00
3933,재무/기획팀,user_plan_01,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,599,790,1389,19.78,2026-05-16 16:49:00
3934,재무/기획팀,user_plan_11,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘,gpt-4o,709,897,1606,105.85,2026-05-18 13:53:00
3935,재무/기획팀,user_plan_15,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘,gpt-4.1-mini,789,882,1671,31.81,2026-05-06 09:22:00
3936,재무/기획팀,user_plan_14,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o,531,684,1215,82.51,2026-05-19 17:46:00
3937,재무/기획팀,user_plan_18,신규 서비스 런칭 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,1001,554,1555,27.64,2026-05-22 12:50:00
3938,재무/기획팀,user_plan_13,다음 달 신규 서비스 런칭 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o,602,1059,1661,116.07,2026-05-03 10:46:00
3939,재무/기획팀,user_plan_17,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,776,718,1494,25.6,2026-05-13 16:58:00
3940,재무/기획팀,user_plan_09,리텐션 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o,701,658,1359,100.16,2026-05-30 15:48:00
3941,재무/기획팀,user_plan_01,지난달 분기 KPI 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,462,796,1258,18.0,2026-05-07 09:57:00
3942,재무/기획팀,user_plan_09,월별 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4.1-mini,573,870,1443,24.23,2026-05-24 12:23:00
3943,재무/기획팀,user_plan_05,매출 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,531,779,1310,18.77,2026-05-01 11:55:00
3944,재무/기획팀,user_plan_18,개발팀에게 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,521,912,1433,24.65,2026-05-09 11:48:00
3945,재무/기획팀,user_plan_18,개발팀에게 공유할 고객 세그먼트 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1,471,813,1284,110.77,2026-05-14 13:16:00
3946,재무/기획팀,user_plan_06,이번 주 신규 서비스 런칭 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,665,858,1523,28.02,2026-05-09 16:12:00
3947,재무/기획팀,user_plan_15,시장 조사 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,931,561,1492,22.13,2026-05-12 13:26:00
3948,재무/기획팀,user_plan_18,고객 세그먼트 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,927,556,1483,25.43,2026-05-19 13:32:00
3949,재무/기획팀,user_plan_03,월별 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,687,820,1507,20.66,2026-05-06 11:21:00
3950,재무/기획팀,user_plan_10,"시장 조사 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,772,723,1495,23.23,2026-05-05 11:45:00
3951,재무/기획팀,user_plan_13,MAU 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,703,889,1592,22.85,2026-05-08 11:54:00
3952,재무/기획팀,user_plan_07,지난달 분기 KPI 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,722,894,1616,29.24,2026-05-04 11:38:00
3953,재무/기획팀,user_plan_14,다음 달 분기 KPI 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,434,1139,1573,22.55,2026-05-31 16:52:00
3954,재무/기획팀,user_plan_12,AI 자동화 서비스 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,1204,532,1736,125.3,2026-05-20 16:08:00
3955,재무/기획팀,user_plan_16,개발팀에게 공유할 고객 세그먼트 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,545,827,1372,20.01,2026-05-22 10:36:00
3956,재무/기획팀,user_plan_09,"신규 서비스 런칭 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,712,662,1374,24.54,2026-05-12 13:26:00
3957,재무/기획팀,user_plan_04,고객 세그먼트 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,975,595,1570,27.72,2026-05-12 10:47:00
3958,재무/기획팀,user_plan_14,기능 채택률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o,781,946,1727,129.61,2026-05-05 11:25:00
3959,재무/기획팀,user_plan_08,예산 집행률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,761,709,1470,20.21,2026-05-18 12:37:00
3960,재무/기획팀,user_plan_11,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘,gpt-4o-mini,595,980,1575,21.61,2026-05-03 17:41:00
3961,재무/기획팀,user_plan_14,서비스 로드맵 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1319,494,1813,25.47,2026-05-09 15:41:00
3962,재무/기획팀,user_plan_01,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,597,868,1465,21.66,2026-05-05 13:24:00
3963,재무/기획팀,user_plan_09,개발팀에게 공유할 고객 세그먼트 결과 보고서를 1페이지 분량으로 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,616,973,1589,22.43,2026-05-01 15:56:00
3964,재무/기획팀,user_plan_09,사용자 증가율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,571,582,1153,17.13,2026-05-10 14:08:00
3965,재무/기획팀,user_plan_09,"사업 전략 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,601,1105,1706,23.88,2026-05-10 12:36:00
3966,재무/기획팀,user_plan_12,이번 주 사업 전략 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,464,945,1409,21.25,2026-05-27 10:49:00
3967,재무/기획팀,user_plan_14,기능 채택률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,600,874,1474,24.17,2026-05-25 15:11:00
3968,재무/기획팀,user_plan_10,리텐션 지표를 기준으로 다음 달 예상 리스크를 설명해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,502,942,1444,22.41,2026-05-20 17:28:00
3969,재무/기획팀,user_plan_04,월별 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,749,848,1597,21.95,2026-05-29 15:04:00
3970,재무/기획팀,user_plan_01,월별 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,504,731,1235,18.9,2026-05-07 16:39:00
3971,재무/기획팀,user_plan_09,사용자 증가율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1-mini,730,991,1721,28.3,2026-05-01 16:51:00
3972,재무/기획팀,user_plan_01,서비스 로드맵 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,1057,453,1510,26.77,2026-05-08 09:49:00
3973,재무/기획팀,user_plan_10,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o,678,756,1434,105.91,2026-05-07 11:12:00
3974,재무/기획팀,user_plan_11,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,591,908,1499,22.82,2026-05-14 17:10:00
3975,재무/기획팀,user_plan_17,상반기 경쟁사 분석 성과를 팀장 보고용 보고서 형식으로 정리해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4.1-mini,501,761,1262,23.92,2026-05-16 13:54:00
3976,재무/기획팀,user_plan_05,개발팀에게 공유할 고객 세그먼트 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,541,1169,1710,26.8,2026-05-08 13:24:00
3977,재무/기획팀,user_plan_11,서비스 로드맵 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,1225,544,1769,29.4,2026-05-08 13:36:00
3978,재무/기획팀,user_plan_14,리텐션 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,715,872,1587,23.04,2026-05-18 14:26:00
3979,재무/기획팀,user_plan_13,개발팀에게 공유할 분기 KPI 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,744,920,1664,28.0,2026-05-11 10:17:00
3980,재무/기획팀,user_plan_11,시장 조사 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,954,555,1509,23.84,2026-05-17 09:09:00
3981,재무/기획팀,user_plan_07,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4.1-mini,699,951,1650,29.24,2026-05-05 12:53:00
3982,재무/기획팀,user_plan_16,사업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1,1101,704,1805,146.94,2026-05-17 09:25:00
3983,재무/기획팀,user_plan_08,월별 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,618,847,1465,23.1,2026-05-21 09:30:00
3984,재무/기획팀,user_plan_12,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,774,850,1624,24.57,2026-05-12 17:14:00
3985,재무/기획팀,user_plan_03,경쟁사 분석 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,926,697,1623,116.64,2026-05-31 14:17:00
3986,재무/기획팀,user_plan_08,"고객 세그먼트 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,433,727,1160,20.76,2026-05-17 10:42:00
3987,재무/기획팀,user_plan_02,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4.1-mini,834,720,1554,28.67,2026-05-12 10:47:00
3988,재무/기획팀,user_plan_12,"시장 조사 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,398,925,1323,21.1,2026-05-02 14:07:00
3989,재무/기획팀,user_plan_04,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,792,595,1387,21.09,2026-05-10 11:13:00
3990,재무/기획팀,user_plan_13,개발팀에게 공유할 신규 서비스 런칭 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,401,1063,1464,20.52,2026-05-14 10:27:00
3991,재무/기획팀,user_plan_03,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,545,1041,1586,25.34,2026-05-26 16:53:00
3992,재무/기획팀,user_plan_01,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,761,803,1564,24.33,2026-05-03 17:08:00
3993,재무/기획팀,user_plan_12,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘,gpt-4o-mini,806,810,1616,24.91,2026-05-08 15:52:00
3994,재무/기획팀,user_plan_18,월별 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,791,732,1523,20.96,2026-05-09 11:29:00
3995,재무/기획팀,user_plan_09,이번 달 AI 자동화 서비스 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,724,1109,1833,35.15,2026-05-13 15:33:00
3996,재무/기획팀,user_plan_06,개발팀에게 공유할 신규 서비스 런칭 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,555,705,1260,20.73,2026-05-27 15:57:00
3997,재무/기획팀,user_plan_02,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘,gpt-4o,581,910,1491,109.07,2026-05-31 15:36:00
3998,재무/기획팀,user_plan_10,2분기 신규 서비스 런칭 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,713,827,1540,28.39,2026-05-22 12:17:00
3999,재무/기획팀,user_plan_06,다음 달 AI 자동화 서비스 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,470,1116,1586,29.92,2026-05-28 15:56:00
4000,재무/기획팀,user_plan_11,고객 세그먼트 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1133,697,1830,26.41,2026-05-17 14:30:00
4001,재무/기획팀,user_plan_06,개발팀에게 공유할 AI 자동화 서비스 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o,683,1094,1777,121.58,2026-05-28 09:54:00
4002,재무/기획팀,user_plan_14,사업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,924,566,1490,98.41,2026-05-13 10:00:00
4003,재무/기획팀,user_plan_07,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,758,928,1686,23.3,2026-05-22 17:07:00
4004,재무/기획팀,user_plan_12,개발팀에게 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1,480,795,1275,99.67,2026-05-12 11:42:00
4005,재무/기획팀,user_plan_01,개발팀에게 공유할 경쟁사 분석 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,641,892,1533,21.19,2026-05-08 11:46:00
4006,재무/기획팀,user_plan_03,AI 자동화 서비스 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,940,464,1404,21.24,2026-05-21 15:49:00
4007,재무/기획팀,user_plan_16,이번 주 사업 전략 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,554,991,1545,22.37,2026-05-04 15:48:00
4008,재무/기획팀,user_plan_13,기능 사용률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o,790,808,1598,110.72,2026-05-21 14:15:00
4009,재무/기획팀,user_plan_11,이번 주 신규 서비스 런칭 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,722,1071,1793,32.61,2026-05-24 14:56:00
4010,재무/기획팀,user_plan_12,사용자 증가율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,716,933,1649,22.48,2026-05-13 12:48:00
4011,재무/기획팀,user_plan_05,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘,gpt-4.1-mini,668,946,1614,28.47,2026-05-01 11:17:00
4012,재무/기획팀,user_plan_03,개발팀에게 공유할 사업 전략 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,664,931,1595,29.66,2026-05-19 15:10:00
4013,재무/기획팀,user_plan_01,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4.1-mini,810,665,1475,26.37,2026-05-07 14:33:00
4014,재무/기획팀,user_plan_03,개발팀에게 공유할 AI 자동화 서비스 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,428,917,1345,19.65,2026-05-18 14:56:00
4015,재무/기획팀,user_plan_14,경쟁사 분석 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1220,730,1950,29.57,2026-05-09 09:49:00
4016,재무/기획팀,user_plan_09,기능 채택률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,612,833,1445,25.06,2026-05-11 09:23:00
4017,재무/기획팀,user_plan_12,개발팀에게 공유할 AI 자동화 서비스 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,445,900,1345,18.81,2026-05-12 09:29:00
4018,재무/기획팀,user_plan_13,월별 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,751,804,1555,23.02,2026-05-27 09:51:00
4019,재무/기획팀,user_plan_16,시장 조사 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,714,699,1413,23.55,2026-05-12 11:37:00
4020,재무/기획팀,user_plan_01,기능 사용률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,661,991,1652,25.09,2026-05-29 12:24:00
4021,재무/기획팀,user_plan_14,개발팀에게 공유할 고객 세그먼트 결과 보고서를 1페이지 분량으로 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1,780,936,1716,135.37,2026-05-27 13:56:00
4022,재무/기획팀,user_plan_06,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘,gpt-4o-mini,634,925,1559,24.27,2026-05-10 12:08:00
4023,재무/기획팀,user_plan_18,월별 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,683,938,1621,22.38,2026-05-10 17:08:00
4024,재무/기획팀,user_plan_15,"경쟁사 분석 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,676,801,1477,25.27,2026-05-24 13:15:00
4025,재무/기획팀,user_plan_18,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘,gpt-4.1-mini,510,991,1501,27.12,2026-05-18 11:10:00
4026,재무/기획팀,user_plan_10,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,509,855,1364,18.86,2026-05-05 11:33:00
4027,재무/기획팀,user_plan_02,상반기 사업 전략 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,575,907,1482,26.9,2026-05-18 12:49:00
4028,재무/기획팀,user_plan_05,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,564,838,1402,93.71,2026-05-18 17:51:00
4029,재무/기획팀,user_plan_17,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘,gpt-4o,726,994,1720,113.42,2026-05-11 12:00:00
4030,재무/기획팀,user_plan_01,"신규 서비스 런칭 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,823,1103,1926,30.24,2026-05-27 16:20:00
4031,재무/기획팀,user_plan_10,지난달 AI 자동화 서비스 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,684,774,1458,20.99,2026-05-20 10:06:00
4032,재무/기획팀,user_plan_11,리텐션 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,823,819,1642,27.86,2026-05-16 12:51:00
4033,재무/기획팀,user_plan_05,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o,702,883,1585,110.44,2026-05-03 13:09:00
4034,재무/기획팀,user_plan_17,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,530,867,1397,19.78,2026-05-19 09:27:00
4035,재무/기획팀,user_plan_07,기능 채택률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,682,860,1542,22.36,2026-05-31 14:49:00
4036,재무/기획팀,user_plan_17,경쟁사 분석 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o,1058,698,1756,127.06,2026-05-17 11:37:00
4037,재무/기획팀,user_plan_04,고객 세그먼트 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,1107,509,1616,30.4,2026-05-24 09:32:00
4038,재무/기획팀,user_plan_04,영업이익률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,605,924,1529,21.38,2026-05-26 14:56:00
4039,재무/기획팀,user_plan_06,서비스 로드맵 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1006,743,1749,26.19,2026-05-20 12:28:00
4040,재무/기획팀,user_plan_12,다음 달 AI 자동화 서비스 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,637,884,1521,21.66,2026-05-27 10:54:00
4041,재무/기획팀,user_plan_13,리텐션 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,582,764,1346,25.61,2026-05-26 17:33:00
4042,재무/기획팀,user_plan_05,월별 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o,671,1024,1695,112.24,2026-05-30 16:50:00
4043,재무/기획팀,user_plan_01,개발팀에게 공유할 AI 자동화 서비스 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,541,712,1253,22.66,2026-05-22 11:54:00
4044,재무/기획팀,user_plan_07,비용 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,622,661,1283,18.0,2026-05-25 10:27:00
4045,재무/기획팀,user_plan_11,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘,gpt-4o-mini,636,786,1422,22.65,2026-05-04 13:03:00
4046,재무/기획팀,user_plan_07,리텐션 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1,649,948,1597,134.12,2026-05-16 14:18:00
4047,재무/기획팀,user_plan_14,"AI 자동화 서비스 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,402,1186,1588,23.07,2026-05-28 16:02:00
4048,재무/기획팀,user_plan_15,예산 집행률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,824,946,1770,26.32,2026-05-14 15:49:00
4049,재무/기획팀,user_plan_10,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘,gpt-4.1-mini,702,890,1592,26.48,2026-05-18 13:37:00
4050,재무/기획팀,user_plan_01,개발팀에게 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1,361,924,1285,103.33,2026-05-02 11:35:00
4051,재무/기획팀,user_plan_18,월별 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,678,1009,1687,26.93,2026-05-06 12:19:00
4052,재무/기획팀,user_plan_04,개발팀에게 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,498,942,1440,26.89,2026-05-30 12:49:00
4053,재무/기획팀,user_plan_10,상반기 신규 서비스 런칭 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,694,967,1661,31.5,2026-05-28 10:32:00
4054,재무/기획팀,user_plan_13,"서비스 로드맵 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4o-mini,628,883,1511,22.77,2026-05-27 11:41:00
4055,재무/기획팀,user_plan_06,신규 서비스 런칭 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,811,669,1480,98.9,2026-05-31 09:38:00
4056,재무/기획팀,user_plan_12,"사업 전략 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,660,829,1489,21.97,2026-05-31 09:10:00
4057,재무/기획팀,user_plan_06,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,605,833,1438,20.55,2026-05-21 10:15:00
4058,재무/기획팀,user_plan_05,월별 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o,858,768,1626,111.06,2026-05-19 14:30:00
4059,재무/기획팀,user_plan_16,MAU 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,637,968,1605,24.19,2026-05-14 14:59:00
4060,재무/기획팀,user_plan_18,리텐션 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1,714,914,1628,127.24,2026-05-04 13:25:00
4061,재무/기획팀,user_plan_11,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,646,997,1643,23.06,2026-05-29 17:54:00
4062,재무/기획팀,user_plan_09,"신규 서비스 런칭 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 참고용 가짜 이메일: demo.user@example.invalid",gpt-4o,788,902,1690,117.5,2026-05-10 11:16:00
4063,재무/기획팀,user_plan_04,분기 KPI 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o,1184,655,1839,133.23,2026-05-07 15:59:00
4064,재무/기획팀,user_plan_15,예산 대비 집행률 데이터를 표로 요약하고 다음 분기 개선 액션을 제안해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,671,703,1374,20.86,2026-05-15 09:59:00
4065,재무/기획팀,user_plan_16,개발팀에게 공유할 AI 자동화 서비스 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,479,1080,1559,27.59,2026-05-26 13:29:00
