log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
3958,영업팀,user_b02_sales_23,추천 후보 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,1078,1199,2277,1.14,2026-05-16 17:43:00
3959,고객지원팀,user_b02_cs_27,GitHub Actions와 SQLAlchemy의 차이를 비교해줘,gpt-4.1-mini,282,284,566,0.36,2026-04-25 14:44:00
3960,영업팀,user_b02_sales_07,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,1004,505,1509,0.8,2026-02-19 11:06:00
3961,고객지원팀,user_b02_cs_28,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,732,824,1556,0.78,2026-04-09 11:08:00
3962,재무/기획팀,user_b02_finplan_06,"사용자 증가율와 GitHub Actions의 차이를 비교해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4.1-mini,372,258,630,0.36,2026-06-25 14:33:00
3963,인사팀,user_b02_hr_06,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4.1-mini,1061,747,1808,1.04,2026-04-10 17:33:00
3964,재무/기획팀,user_b02_finplan_07,MAU 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,695,782,1477,0.74,2026-08-27 17:55:00
3965,재무/기획팀,user_b02_finplan_12,투자 우선순위를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,239,366,605,0.33,2026-09-14 09:16:00
3966,인사팀,user_b02_hr_05,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error,gpt-4.1,802,1433,2235,7.29,2026-02-08 09:18:00
3967,재무/기획팀,user_b02_finplan_14,CSV 업로드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1,549,795,1344,4.2,2026-07-06 12:34:00
3968,재무/기획팀,user_b02_finplan_02,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,798,790,1588,1.0,2026-04-28 11:26:00
3969,인사팀,user_b02_hr_05,"성과 리뷰 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,396,1069,1465,0.88,2026-09-13 16:43:00
3970,고객지원팀,user_b02_cs_10,기능 사용률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,563,1061,1624,0.91,2026-03-28 11:19:00
3971,재무/기획팀,user_b02_finplan_11,테스트고객C에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,408,666,1074,0.59,2026-09-21 13:04:00
3972,재무/기획팀,user_b02_finplan_20,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,707,800,1507,0.76,2026-05-25 09:18:00
3973,인사팀,user_b02_hr_03,파일 검증 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1,662,1462,2124,7.21,2026-05-06 10:49:00
3974,재무/기획팀,user_b02_finplan_02,Python 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,279,303,582,0.29,2026-03-20 09:10:00
3975,고객지원팀,user_b02_cs_12,추천 후보 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o,681,1354,2035,5.62,2026-08-24 15:53:00
3976,재무/기획팀,user_b02_finplan_21,"기능 채택률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,825,700,1525,0.72,2026-06-02 16:17:00
3977,재무/기획팀,user_b02_finplan_05,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,1264,803,2067,0.9,2026-02-11 15:52:00
3978,인사팀,user_b02_hr_21,GitHub Actions 용어의 의미와 예시를 간단히 정리해줘,gpt-4.1-mini,180,405,585,0.44,2026-05-30 17:57:00
3979,영업팀,user_b02_sales_30,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,710,964,1674,1.13,2026-06-01 15:39:00
3980,개발팀,user_b02_dev_04,React의 개념을 비전공자도 이해할 수 있게 설명해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o,278,313,591,1.45,2026-04-26 10:22:00
3981,개발팀,user_b02_dev_01,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4.1,941,634,1575,4.09,2026-01-09 10:23:00
3982,인사팀,user_b02_hr_14,인사팀에서 공유할 HR 리더십 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,578,780,1358,0.92,2026-02-21 17:47:00
3983,인사팀,user_b02_hr_02,테스트용으로 CSV 업로드 모듈의 단위 테스트 코드를 만들어줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,787,972,1759,0.91,2026-08-26 10:52:00
3984,인사팀,user_b02_hr_21,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1240,412,1652,0.61,2026-01-06 17:43:00
3985,마케팅팀,user_b02_mkt_15,"전환율 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,474,1178,1652,0.98,2026-04-30 12:13:00
3986,재무/기획팀,user_b02_finplan_10,파일 검증 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o,977,958,1935,4.58,2026-04-09 13:20:00
3987,영업팀,user_b02_sales_02,견적 안내 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1,663,970,1633,5.11,2026-04-09 16:19:00
3988,개발팀,user_b02_dev_16,샘플고객B 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,387,368,755,0.37,2026-01-24 15:05:00
3989,고객지원팀,user_b02_cs_31,점수 계산 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1,768,1324,2092,6.78,2026-04-29 17:44:00
3990,재무/기획팀,user_b02_finplan_01,서비스 로드맵 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,696,458,1154,0.51,2026-07-26 17:10:00
3991,영업팀,user_b02_sales_23,Blob Storage에서 마스킹 기능을 구현하는 예시 코드를 작성해줘,gpt-4o,918,1435,2353,6.2,2026-05-02 17:07:00
3992,인사팀,user_b02_hr_02,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o,569,895,1464,3.86,2026-07-02 15:23:00
3993,고객지원팀,user_b02_cs_22,상담 스크립트 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,937,544,1481,0.81,2026-09-05 15:56:00
3994,재무/기획팀,user_b02_finplan_09,"재무/기획팀에서 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,754,795,1549,0.77,2026-05-07 12:59:00
3995,재무/기획팀,user_b02_finplan_22,Python에서 대시보드 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,450,1085,1535,0.9,2026-02-26 16:41:00
3996,고객지원팀,user_b02_cs_02,테스트용으로 분류 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,537,1050,1587,1.16,2026-03-31 10:52:00
3997,재무/기획팀,user_b02_finplan_11,"환불 요청 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,266,557,823,0.47,2026-07-29 09:08:00
3998,재무/기획팀,user_b02_finplan_13,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4.1-mini,1127,708,1835,1.03,2026-04-25 13:48:00
3999,영업팀,user_b02_sales_03,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1-mini,318,648,966,0.71,2026-06-15 16:46:00
4000,마케팅팀,user_b02_mkt_13,"시장 조사 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘",gpt-4o-mini,491,1007,1498,0.86,2026-05-01 13:38:00
4001,재무/기획팀,user_b02_finplan_12,팀 내 공유용으로 경쟁사 분석 관련 아이디어를 10개 제안해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1,386,396,782,2.26,2026-09-22 11:19:00
4002,재무/기획팀,user_b02_finplan_21,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,1018,491,1509,0.61,2026-09-20 09:03:00
4003,고객지원팀,user_b02_cs_07,서비스 해지 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o,668,663,1331,3.16,2026-06-29 11:55:00
4004,인사팀,user_b02_hr_15,테스트용으로 마스킹 모듈의 단위 테스트 코드를 만들어줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,471,1438,1909,1.17,2026-04-19 12:33:00
4005,재무/기획팀,user_b02_finplan_06,테스트용으로 사용량 통계 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,1010,1343,2353,1.58,2026-07-13 11:38:00
4006,영업팀,user_b02_sales_23,Python와 FastAPI의 차이를 비교해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,271,318,589,0.3,2026-07-26 17:11:00
4007,재무/기획팀,user_b02_finplan_04,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1,907,452,1359,3.27,2026-02-28 09:29:00
4008,개발팀,user_b02_dev_25,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,611,755,1366,0.7,2026-09-16 13:58:00
4009,재무/기획팀,user_b02_finplan_19,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,518,843,1361,0.96,2026-03-07 15:51:00
4010,재무/기획팀,user_b02_finplan_02,MAU 성과 데이터를 표로 요약하고 해석해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,549,731,1280,0.67,2026-08-10 15:49:00
4011,개발팀,user_b02_dev_18,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1-mini,387,387,774,0.49,2026-08-24 15:19:00
4012,재무/기획팀,user_b02_finplan_10,예산 계획 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,1403,524,1927,0.74,2026-05-07 17:44:00
4013,인사팀,user_b02_hr_11,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1-mini,1130,578,1708,0.91,2026-07-03 17:08:00
4014,재무/기획팀,user_b02_finplan_15,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,835,940,1775,0.89,2026-01-16 17:18:00
4015,재무/기획팀,user_b02_finplan_20,"예산 계획 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o,829,632,1461,3.25,2026-03-31 09:06:00
4016,개발팀,user_b02_dev_03,마스킹 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1,818,764,1582,4.47,2026-08-04 11:36:00
4017,개발팀,user_b02_dev_07,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,821,670,1491,0.89,2026-07-25 16:59:00
4018,마케팅팀,user_b02_mkt_07,이번 주 광고 클릭률 성과를 임원 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,380,1089,1469,0.89,2026-02-10 14:42:00
4019,재무/기획팀,user_b02_finplan_21,"테스트용으로 점수 계산 모듈의 단위 테스트 코드를 만들어줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1,1079,1283,2362,7.06,2026-06-21 15:20:00
4020,재무/기획팀,user_b02_finplan_05,팀 내 공유용으로 시장 조사 관련 아이디어를 10개 제안해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,293,359,652,0.34,2026-03-26 16:12:00
4021,개발팀,user_b02_dev_12,"다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,1106,1036,2142,1.03,2026-02-13 13:39:00
4022,개발팀,user_b02_dev_19,팀 내 공유용으로 Python 관련 아이디어를 10개 제안해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o,271,252,523,1.22,2026-02-16 14:34:00
4023,고객지원팀,user_b02_cs_35,테스트용으로 마스킹 모듈의 단위 테스트 코드를 만들어줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,729,728,1457,0.71,2026-08-28 09:51:00
4024,재무/기획팀,user_b02_finplan_20,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,804,354,1158,0.46,2026-02-20 09:01:00
4025,개발팀,user_b02_dev_18,Python 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,1105,786,1891,0.85,2026-09-18 14:19:00
4026,개발팀,user_b02_dev_15,테스트용으로 알림 모듈의 단위 테스트 코드를 만들어줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o,566,732,1298,3.28,2026-05-01 16:33:00
4027,마케팅팀,user_b02_mkt_20,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘,gpt-4.1,312,671,983,3.32,2026-01-01 14:29:00
4028,개발팀,user_b02_dev_21,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,493,1073,1566,0.91,2026-05-16 16:34:00
4029,개발팀,user_b02_dev_09,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,1196,623,1819,0.75,2026-01-08 14:01:00
4030,재무/기획팀,user_b02_finplan_02,사업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,1328,648,1976,0.81,2026-03-26 13:53:00
4031,재무/기획팀,user_b02_finplan_03,투자 우선순위 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,1084,556,1640,0.87,2026-03-03 10:42:00
4032,개발팀,user_b02_dev_24,Blob Storage 성과 데이터를 표로 요약하고 해석해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,490,743,1233,0.66,2026-07-25 14:11:00
4033,재무/기획팀,user_b02_finplan_22,투자 우선순위 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,543,1283,1826,1.07,2026-07-14 10:18:00
4034,재무/기획팀,user_b02_finplan_10,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1178,582,1760,0.72,2026-06-19 09:48:00
4035,영업팀,user_b02_sales_10,영업팀에서 공유할 계약 성공률 결과 보고서를 1페이지 분량으로 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,460,1053,1513,1.13,2026-08-10 10:02:00
4036,영업팀,user_b02_sales_31,다음 달 리드 전환 성과를 본부장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,775,1266,2041,1.12,2026-08-13 17:40:00
4037,개발팀,user_b02_dev_03,마스킹 모듈 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,857,954,1811,1.17,2026-06-25 13:18:00
4038,고객지원팀,user_b02_cs_27,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4.1-mini,496,791,1287,0.9,2026-03-02 15:11:00
4039,마케팅팀,user_b02_mkt_08,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4o-mini,829,780,1609,0.78,2026-08-04 09:37:00
4040,재무/기획팀,user_b02_finplan_15,예산 계획 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,755,365,1120,0.46,2026-09-21 15:04:00
4041,재무/기획팀,user_b02_finplan_20,투자 우선순위 용어의 의미와 예시를 간단히 정리해줘,gpt-4.1-mini,330,481,811,0.56,2026-09-26 15:12:00
4042,고객지원팀,user_b02_cs_28,"재문의율 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘",gpt-4o-mini,836,915,1751,0.88,2026-06-01 11:54:00
4043,고객지원팀,user_b02_cs_12,고객지원팀에서 공유할 고객 불만 응대 결과 보고서를 1페이지 분량으로 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,561,1010,1571,1.13,2026-08-09 09:50:00
4044,재무/기획팀,user_b02_finplan_20,"사용자 증가율 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4o,417,910,1327,3.73,2026-02-26 09:58:00
4045,개발팀,user_b02_dev_16,개발팀에서 공유할 Azure OpenAI 결과 보고서를 1페이지 분량으로 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,766,832,1598,1.03,2026-03-22 11:18:00
4046,고객지원팀,user_b02_cs_17,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,629,857,1486,0.78,2026-07-03 16:31:00
4047,재무/기획팀,user_b02_finplan_21,"기능 채택률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,796,1233,2029,1.1,2026-09-10 17:10:00
4048,개발팀,user_b02_dev_07,팀 내 공유용으로 Python 관련 아이디어를 10개 제안해줘,gpt-4o-mini,291,439,730,0.39,2026-05-31 15:30:00
4049,인사팀,user_b02_hr_18,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1,664,535,1199,3.26,2026-05-12 12:30:00
4050,개발팀,user_b02_dev_25,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,965,489,1454,0.77,2026-05-23 09:11:00
4051,인사팀,user_b02_hr_04,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o,705,727,1432,3.43,2026-04-07 10:08:00
4052,영업팀,user_b02_sales_14,팀 내 공유용으로 리드 육성 관련 아이디어를 10개 제안해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,241,316,557,0.29,2026-05-06 14:55:00
4053,영업팀,user_b02_sales_28,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘",gpt-4o-mini,1120,652,1772,0.76,2026-01-28 12:07:00
4054,마케팅팀,user_b02_mkt_21,테스트용으로 대시보드 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,1100,1124,2224,1.1,2026-02-19 14:37:00
4055,재무/기획팀,user_b02_finplan_09,"서비스 로드맵 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,607,1146,1753,0.99,2026-01-01 12:07:00
4056,고객지원팀,user_b02_cs_17,이번 달 재문의율 성과를 경영진 보고용 보고서 형식으로 정리해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,614,803,1417,0.74,2026-04-04 16:47:00
4057,영업팀,user_b02_sales_30,샘플고객B 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,483,363,846,0.39,2026-01-04 11:15:00
4058,인사팀,user_b02_hr_08,팀 내 공유용으로 지원자 수 관련 아이디어를 10개 제안해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,379,372,751,0.37,2026-06-01 14:22:00
4059,재무/기획팀,user_b02_finplan_04,기능 채택률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,738,1100,1838,1.27,2026-05-25 16:48:00
4060,인사팀,user_b02_hr_14,온보딩 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1382,385,1767,0.63,2026-05-09 13:25:00
4061,마케팅팀,user_b02_mkt_17,광고 클릭률 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,788,1085,1873,0.99,2026-02-05 17:33:00
4062,인사팀,user_b02_hr_11,파일럿 고객 고객의 계정 접근 문의에 대해 정중한 답변을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1,529,596,1125,3.32,2026-04-26 15:24:00
4063,재무/기획팀,user_b02_finplan_19,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,554,1192,1746,1.3,2026-07-26 11:36:00
4064,마케팅팀,user_b02_mkt_05,광고 클릭률 용어의 의미와 예시를 간단히 정리해줘,gpt-4.1-mini,342,356,698,0.44,2026-04-25 09:10:00
4065,고객지원팀,user_b02_cs_19,테스트용으로 파일 검증 모듈의 단위 테스트 코드를 만들어줘,gpt-4o,1060,1398,2458,6.24,2026-05-11 09:25:00
4066,인사팀,user_b02_hr_07,브랜드 검색량 지표를 기준으로 다음 달 예상 리스크를 설명해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o,641,575,1216,2.82,2026-03-09 12:08:00
4067,고객지원팀,user_b02_cs_14,"응답 시간 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘",gpt-4.1-mini,497,1164,1661,1.25,2026-08-23 12:40:00
4068,마케팅팀,user_b02_mkt_01,캠페인 ROAS 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,784,393,1177,0.48,2026-03-24 11:37:00
4069,개발팀,user_b02_dev_23,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,896,413,1309,0.53,2026-02-03 11:16:00
4070,고객지원팀,user_b02_cs_25,고객지원팀에서 공유할 환불 정책 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,569,1005,1574,0.88,2026-07-13 16:58:00
4071,마케팅팀,user_b02_mkt_15,"이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,577,694,1271,0.84,2026-08-05 17:12:00
4072,인사팀,user_b02_hr_15,"HR 리더십 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘",gpt-4o-mini,419,976,1395,0.82,2026-02-26 09:51:00
4073,마케팅팀,user_b02_mkt_18,Azure OpenAI 용어의 의미와 예시를 간단히 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,343,456,799,0.54,2026-01-29 15:31:00
4074,개발팀,user_b02_dev_03,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field,gpt-4.1-mini,785,1193,1978,1.37,2026-01-15 11:16:00
4075,마케팅팀,user_b02_mkt_14,테스트고객C 고객의 구독 플랜 변경 문의에 대해 정중한 답변을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4.1-mini,370,546,916,0.63,2026-02-20 12:52:00
4076,재무/기획팀,user_b02_finplan_04,경쟁사 분석 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o-mini,1076,762,1838,0.83,2026-04-13 11:35:00
4077,고객지원팀,user_b02_cs_15,서비스 해지 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,737,773,1510,0.96,2026-03-24 13:19:00
4078,재무/기획팀,user_b02_finplan_06,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4.1-mini,956,847,1803,1.1,2026-03-01 09:58:00
4079,영업팀,user_b02_sales_16,배송 지연 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,502,547,1049,0.52,2026-02-09 14:34:00
4080,마케팅팀,user_b02_mkt_17,알림 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4.1-mini,544,1380,1924,1.47,2026-07-22 16:20:00
4081,영업팀,user_b02_sales_19,이번 주 영업 파이프라인 성과를 본부장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,560,1139,1699,0.97,2026-06-17 15:50:00
4082,인사팀,user_b02_hr_14,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: ValidationError: missing field 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,1107,1337,2444,1.25,2026-06-24 09:14:00
4083,재무/기획팀,user_b02_finplan_18,MAU와 Django의 차이를 비교해줘,gpt-4o-mini,256,484,740,0.42,2026-03-03 15:33:00
