log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
4438,영업팀,user_b01_sales_09,React에서 알림 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,711,1070,1781,0.96,2026-03-21 17:15:00
4439,개발팀,user_b01_dev_02,추천 후보 API의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o,106,289,395,1.15,2026-04-09 12:37:00
4440,개발팀,user_b01_dev_01,"React 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,601,875,1476,1.01,2026-07-14 17:21:00
4441,마케팅팀,user_b01_mkt_16,캠페인 ROAS 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,547,1066,1613,0.91,2026-02-12 11:59:00
4442,고객지원팀,user_b01_cs_21,"환불 정책 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4.1-mini,1364,810,2174,1.2,2026-05-08 16:12:00
4443,고객지원팀,user_b01_cs_05,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1-mini,475,628,1103,0.74,2026-03-05 13:34:00
4444,마케팅팀,user_b01_mkt_24,전환율 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,642,799,1441,0.74,2026-05-18 17:15:00
4445,개발팀,user_b01_dev_06,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,681,614,1295,0.62,2026-09-27 09:22:00
4446,영업팀,user_b01_sales_04,계정 접근 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o,592,692,1284,3.17,2026-02-24 10:43:00
4447,마케팅팀,user_b01_mkt_08,파일럿 고객 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘,gpt-4.1-mini,569,459,1028,0.61,2026-03-11 10:38:00
4448,마케팅팀,user_b01_mkt_18,최근 4주 SNS 콘텐츠 성과를 경영진 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,356,832,1188,0.7,2026-01-10 15:57:00
4449,인사팀,user_b01_hr_27,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,575,515,1090,0.52,2026-08-21 09:22:00
4450,마케팅팀,user_b01_mkt_05,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1381,465,1846,0.69,2026-07-06 09:26:00
4451,마케팅팀,user_b01_mkt_18,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,970,916,1886,0.91,2026-02-20 10:05:00
4452,인사팀,user_b01_hr_05,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1-mini,666,747,1413,0.91,2026-08-10 14:15:00
4453,고객지원팀,user_b01_cs_04,응답 시간 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o,1258,418,1676,3.02,2026-06-07 14:51:00
4454,고객지원팀,user_b01_cs_20,Blob Storage 용어의 의미와 예시를 간단히 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,237,295,532,0.27,2026-04-03 14:16:00
4455,고객지원팀,user_b01_cs_17,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,957,566,1523,0.65,2026-01-10 10:00:00
4456,마케팅팀,user_b01_mkt_11,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,528,543,1071,0.53,2026-07-18 14:01:00
4457,영업팀,user_b01_sales_12,다음 달 견적 안내 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,756,803,1559,1.0,2026-06-26 11:03:00
4458,인사팀,user_b01_hr_05,Python에서 마스킹 기능을 구현하는 예시 코드를 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,674,1461,2135,1.23,2026-09-27 15:07:00
4459,마케팅팀,user_b01_mkt_01,FastAPI에서 추천 후보 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,927,1088,2015,1.03,2026-06-02 12:22:00
4460,고객지원팀,user_b01_cs_29,Node.js에서 마스킹 기능을 구현하는 예시 코드를 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,727,806,1533,0.77,2026-03-29 11:28:00
4461,영업팀,user_b01_sales_02,고객 미팅와 Python의 차이를 비교해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,108,506,614,0.51,2026-03-29 17:35:00
4462,고객지원팀,user_b01_cs_15,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4.1-mini,942,718,1660,0.98,2026-03-07 10:59:00
4463,마케팅팀,user_b01_mkt_32,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 참고용 가짜 연락처: 010-0000-0000",gpt-4o-mini,714,628,1342,0.64,2026-07-31 12:20:00
4464,개발팀,user_b01_dev_19,"Python 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,662,1288,1950,1.1,2026-01-21 17:04:00
4465,고객지원팀,user_b01_cs_16,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,792,539,1331,0.59,2026-06-17 13:47:00
4466,개발팀,user_b01_dev_21,다음 달 Blob Storage 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘,gpt-4.1-mini,814,988,1802,1.19,2026-02-19 17:21:00
4467,고객지원팀,user_b01_cs_27,테스트고객C에게 보낼 후속 안내 메일을 작성해줘,gpt-4.1-mini,601,539,1140,0.7,2026-02-09 16:56:00
4468,고객지원팀,user_b01_cs_31,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4o-mini,253,501,754,0.43,2026-02-23 14:02:00
4469,고객지원팀,user_b01_cs_02,서비스 해지 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,1139,660,1799,0.77,2026-05-01 14:20:00
4470,고객지원팀,user_b01_cs_08,도달률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,466,473,939,0.46,2026-04-20 15:56:00
4471,마케팅팀,user_b01_mkt_27,이메일 오픈율 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,1230,734,1964,1.09,2026-06-03 09:20:00
4472,개발팀,user_b01_dev_13,2분기 SQLAlchemy 성과를 임원 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,654,795,1449,0.74,2026-06-17 13:18:00
4473,영업팀,user_b01_sales_14,"매출 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,740,850,1590,1.04,2026-06-18 13:11:00
4474,인사팀,user_b01_hr_19,샘플고객B 고객의 서비스 해지 문의에 대해 정중한 답변을 작성해줘,gpt-4o,505,478,983,2.31,2026-07-02 09:06:00
4475,재무/기획팀,user_b01_finplan_01,시장 조사 성과 데이터를 표로 요약하고 해석해줘,gpt-4o-mini,817,827,1644,0.81,2026-09-18 17:47:00
4476,인사팀,user_b01_hr_09,입사 초기 이탈률의 개념을 비전공자도 이해할 수 있게 설명해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,247,494,741,0.42,2026-01-06 12:17:00
4477,영업팀,user_b01_sales_05,SQLAlchemy에서 사용량 통계 기능을 구현하는 예시 코드를 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1,589,1154,1743,5.79,2026-02-19 10:14:00
4478,마케팅팀,user_b01_mkt_31,가상 구독 상품 사용자에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,603,547,1150,0.55,2026-09-13 14:37:00
4479,마케팅팀,user_b01_mkt_14,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1-mini,1189,642,1831,0.99,2026-07-28 12:13:00
4480,인사팀,user_b01_hr_15,지난달 교육 만족도 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,337,1125,1462,0.9,2026-04-30 16:31:00
4481,마케팅팀,user_b01_mkt_04,테스트용으로 CSV 업로드 모듈의 단위 테스트 코드를 만들어줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,1089,701,1790,0.78,2026-05-19 10:01:00
4482,인사팀,user_b01_hr_20,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1,1033,763,1796,4.78,2026-07-23 13:48:00
4483,영업팀,user_b01_sales_02,제안서 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,756,1271,2027,1.12,2026-06-23 12:49:00
4484,인사팀,user_b01_hr_07,"최근 4주 성과 리뷰 성과를 팀장 보고용 보고서 형식으로 정리해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,635,696,1331,0.67,2026-06-02 15:37:00
4485,고객지원팀,user_b01_cs_24,점수 계산 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,914,1010,1924,1.24,2026-05-20 12:18:00
4486,마케팅팀,user_b01_mkt_29,고객 세그먼트 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,895,553,1448,0.63,2026-01-25 14:44:00
4487,고객지원팀,user_b01_cs_30,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,784,622,1406,0.65,2026-08-01 09:56:00
4488,재무/기획팀,user_b01_finplan_10,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1-mini,701,744,1445,0.92,2026-03-18 12:10:00
4489,고객지원팀,user_b01_cs_22,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,911,1004,1915,0.96,2026-06-01 10:26:00
4490,인사팀,user_b01_hr_13,면접 피드백 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o,1262,761,2023,4.24,2026-05-11 09:35:00
4491,영업팀,user_b01_sales_04,"리드 육성 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘",gpt-4o-mini,599,660,1259,0.63,2026-01-12 09:02:00
4492,개발팀,user_b01_dev_23,Node.js에서 로그 조회 기능을 구현하는 예시 코드를 작성해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,1072,1032,2104,1.02,2026-05-08 12:34:00
4493,개발팀,user_b01_dev_05,대시보드 API 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1,876,659,1535,4.1,2026-08-06 13:11:00
4494,마케팅팀,user_b01_mkt_17,CSV 업로드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,944,1102,2046,1.34,2026-01-19 11:12:00
4495,재무/기획팀,user_b01_finplan_12,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4.1-mini,1045,839,1884,1.12,2026-09-21 09:52:00
4496,고객지원팀,user_b01_cs_30,"사용량 통계 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1,893,847,1740,4.93,2026-04-17 14:29:00
4497,고객지원팀,user_b01_cs_19,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,961,751,1712,0.79,2026-09-09 13:23:00
4498,마케팅팀,user_b01_mkt_04,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4.1,440,842,1282,4.24,2026-04-26 10:25:00
4499,인사팀,user_b01_hr_27,입사 초기 이탈률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,614,1098,1712,0.95,2026-08-27 10:35:00
4500,고객지원팀,user_b01_cs_30,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,1376,778,2154,0.91,2026-07-04 16:11:00
4501,마케팅팀,user_b01_mkt_25,마케팅팀에서 공유할 브랜드 검색량 결과 보고서를 1페이지 분량으로 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,849,1007,1856,0.95,2026-05-14 13:00:00
4502,인사팀,user_b01_hr_01,지난달 성과 리뷰 성과를 본부장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,838,1262,2100,1.13,2026-05-21 17:51:00
4503,고객지원팀,user_b01_cs_26,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,947,841,1788,0.85,2026-03-21 14:45:00
4504,마케팅팀,user_b01_mkt_04,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4.1,665,687,1352,3.91,2026-01-02 16:50:00
4505,고객지원팀,user_b01_cs_27,다음 달 구독 상품 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,378,688,1066,0.6,2026-01-28 11:43:00
4506,인사팀,user_b01_hr_15,"지원자 수 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘",gpt-4o,602,690,1292,3.18,2026-09-19 17:06:00
4507,영업팀,user_b01_sales_28,견적 안내 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,944,739,1683,1.0,2026-07-17 17:51:00
4508,고객지원팀,user_b01_cs_15,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4.1-mini,333,385,718,0.47,2026-08-26 15:40:00
4509,개발팀,user_b01_dev_05,추천 후보 API 성과 데이터를 표로 요약하고 해석해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,1005,824,1829,0.85,2026-09-09 09:26:00
4510,인사팀,user_b01_hr_15,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,375,491,866,2.2,2026-03-10 10:44:00
4511,인사팀,user_b01_hr_25,"매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4.1-mini,733,1100,1833,1.27,2026-04-01 16:08:00
4512,인사팀,user_b01_hr_18,상반기 채용공고 성과를 본부장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,720,749,1469,0.73,2026-03-30 12:40:00
4513,인사팀,user_b01_hr_04,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1,1036,807,1843,4.97,2026-05-29 13:26:00
4514,마케팅팀,user_b01_mkt_19,응답 시간 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,890,1007,1897,1.23,2026-02-16 17:52:00
4515,고객지원팀,user_b01_cs_06,계정 접근 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,254,421,675,0.37,2026-07-09 11:10:00
4516,고객지원팀,user_b01_cs_16,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,1331,446,1777,0.85,2026-08-30 10:43:00
4517,마케팅팀,user_b01_mkt_33,SQLAlchemy를 사용할 때 주의할 점을 알려줘,gpt-4o,264,263,527,1.25,2026-08-31 17:02:00
4518,인사팀,user_b01_hr_12,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,562,639,1201,0.61,2026-06-02 13:12:00
4519,마케팅팀,user_b01_mkt_20,"고객 세그먼트 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,648,1209,1857,1.04,2026-06-26 13:26:00
4520,개발팀,user_b01_dev_26,구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1-mini,478,399,877,0.53,2026-09-10 16:17:00
4521,마케팅팀,user_b01_mkt_33,구독 플랜 변경 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,614,463,1077,0.49,2026-07-07 15:05:00
4522,고객지원팀,user_b01_cs_09,"상담 스크립트 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,800,1208,2008,1.39,2026-07-21 09:34:00
4523,고객지원팀,user_b01_cs_30,파일럿 고객 고객의 환불 요청 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,498,500,998,0.49,2026-03-11 10:52:00
4524,영업팀,user_b01_sales_27,리드 전환 성과 데이터를 표로 요약하고 해석해줘,gpt-4o,993,1043,2036,4.9,2026-01-05 11:14:00
4525,개발팀,user_b01_dev_18,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,567,878,1445,0.78,2026-08-24 17:32:00
4526,개발팀,user_b01_dev_10,Python 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,385,969,1354,1.03,2026-05-15 10:08:00
4527,마케팅팀,user_b01_mkt_06,Azure OpenAI와 Blob Storage의 차이를 비교해줘,gpt-4o-mini,348,269,617,0.28,2026-08-18 15:09:00
4528,영업팀,user_b01_sales_07,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,658,463,1121,0.5,2026-02-02 17:32:00
4529,개발팀,user_b01_dev_20,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1-mini,591,706,1297,0.85,2026-06-27 10:41:00
4530,재무/기획팀,user_b01_finplan_04,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,240,736,976,0.6,2026-05-17 17:30:00
4531,재무/기획팀,user_b01_finplan_08,"재무/기획팀에서 공유할 투자 우선순위 결과 보고서를 1페이지 분량으로 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1-mini,596,1232,1828,1.35,2026-05-17 10:17:00
4532,마케팅팀,user_b01_mkt_22,2분기 이메일 오픈율 성과를 본부장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,704,912,1616,0.84,2026-04-09 10:35:00
4533,영업팀,user_b01_sales_28,"매출 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4.1-mini,946,402,1348,0.68,2026-06-20 10:31:00
4534,인사팀,user_b01_hr_06,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,1166,357,1523,0.71,2026-04-18 15:24:00
4535,마케팅팀,user_b01_mkt_12,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,998,1112,2110,1.06,2026-08-23 17:37:00
4536,인사팀,user_b01_hr_02,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,337,310,647,1.51,2026-08-04 15:24:00
4537,개발팀,user_b01_dev_17,비동기 처리 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o,806,674,1480,3.37,2026-05-26 14:55:00
4538,개발팀,user_b01_dev_01,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,731,562,1293,0.76,2026-09-27 17:38:00
4539,고객지원팀,user_b01_cs_30,배송 지연 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,777,809,1586,0.78,2026-01-28 14:02:00
4540,영업팀,user_b01_sales_32,분기 영업 전략 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,937,676,1613,0.73,2026-01-15 10:00:00
4541,개발팀,user_b01_dev_04,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,626,306,932,0.38,2026-02-19 09:16:00
4542,고객지원팀,user_b01_cs_24,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,821,461,1282,0.54,2026-05-08 15:40:00
4543,개발팀,user_b01_dev_24,데모고객D 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘,gpt-4.1-mini,547,399,946,0.55,2026-04-12 17:28:00
4544,재무/기획팀,user_b01_finplan_11,클릭률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,818,1028,1846,0.95,2026-06-20 16:52:00
4545,고객지원팀,user_b01_cs_31,"에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,674,1074,1748,0.95,2026-09-23 16:15:00
4546,인사팀,user_b01_hr_09,FastAPI에서 CSV 업로드 기능을 구현하는 예시 코드를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,764,1006,1770,0.92,2026-01-25 10:22:00
4547,개발팀,user_b01_dev_11,결제 오류 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1,529,563,1092,3.18,2026-07-23 12:05:00
4548,인사팀,user_b01_hr_16,응답 시간 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,724,487,1211,0.54,2026-09-04 10:12:00
4549,재무/기획팀,user_b01_finplan_10,"팀 내 공유용으로 투자 우선순위 관련 아이디어를 10개 제안해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,262,261,523,0.26,2026-05-15 17:36:00
4550,영업팀,user_b01_sales_17,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,499,1061,1560,0.9,2026-02-06 15:01:00
4551,마케팅팀,user_b01_mkt_17,"신제품 캠페인 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,817,846,1663,0.82,2026-07-02 11:49:00
4552,개발팀,user_b01_dev_04,비동기 처리 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,677,665,1342,0.84,2026-08-08 13:36:00
4553,마케팅팀,user_b01_mkt_33,마케팅팀에서 공유할 신제품 캠페인 결과 보고서를 1페이지 분량으로 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,436,1183,1619,0.97,2026-08-29 09:24:00
4554,개발팀,user_b01_dev_28,도달률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,707,801,1508,0.76,2026-08-17 14:03:00
4555,재무/기획팀,user_b01_finplan_13,테스트용으로 CSV 업로드 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,1001,953,1954,0.95,2026-04-28 16:18:00
4556,영업팀,user_b01_sales_15,"견적 안내 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,842,1292,2134,1.48,2026-05-29 10:37:00
4557,개발팀,user_b01_dev_09,"Python 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,770,831,1601,0.8,2026-03-11 13:12:00
4558,재무/기획팀,user_b01_finplan_11,클릭률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o,728,700,1428,3.37,2026-02-16 11:47:00
4559,개발팀,user_b01_dev_18,전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,977,609,1586,0.69,2026-09-01 11:52:00
4560,재무/기획팀,user_b01_finplan_07,샘플고객B에게 보낼 후속 안내 메일을 작성해줘,gpt-4.1-mini,331,630,961,0.7,2026-06-03 16:14:00
4561,재무/기획팀,user_b01_finplan_04,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,580,899,1479,1.03,2026-05-18 11:33:00
4562,재무/기획팀,user_b01_finplan_05,비용 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,726,1133,1859,1.01,2026-02-28 13:29:00
4563,고객지원팀,user_b01_cs_17,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4.1-mini,538,865,1403,0.98,2026-01-18 11:50:00
4564,고객지원팀,user_b01_cs_16,환불 정책 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,720,805,1525,0.99,2026-03-27 13:52:00
4565,재무/기획팀,user_b01_finplan_08,재무/기획팀에서 공유할 투자 우선순위 결과 보고서를 1페이지 분량으로 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,343,696,1039,0.59,2026-03-28 09:16:00
4566,개발팀,user_b01_dev_24,"마스킹 모듈 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o,722,903,1625,4.08,2026-06-13 15:00:00
